year,preset_demand
2010,22.743323505488426
2011,20.703060794700658
2012,20.606579709655975
2013,22.146514282355582
2014,19.753336016041242
2015,19.30307784860543
2016,18.77120685894282
2017,18.402486674725775
2018,18.369583191985413
2019,18.13678037883056
2020,17.895666173246816
2021,17.50288034460975
2022,15.90794467537916
2023,14.013235399440811
2024,12.6121214183154
2025,11.386811490669546
2026,10.248610360261967
2027,9.250780509514904
2028,8.41522204567196
2029,7.609780230720365
2030,6.945307131055333
2031,6.381800763832713
2032,5.9134457424136615
2033,5.512066866647572
2034,5.072334264534175
2035,4.669151160073725
2036,4.211941083711735
2037,3.805917068821684
2038,3.3998930539316237
2039,2.9938690390415634
2040,2.5878450241515036
2041,2.1818210092614434
2042,1.7757969943713834
2043,1.3697729794813318
2044,0.9637489645912718
2045,0.5577249497012099
2046,0.1517009348111507
2047,0.0
2048,0.0
2049,0.0
2050,0.0
