1127,chart_ambient_heat_42_heat_production_329,PJ,ambient_heat_in_source_of_heat_production,PJ,Output elements,Output series,,
1291,chart_ambient_heat_56_heat_demand_520,PJ,ambient_heat_in_source_of_heat_used_in_households,PJ,Output elements,Output series,,
1308,chart_ambient_heat_59_heat_demand_bezier_539,PJ,ambient_heat_in_effect_of_insulation_in_households2,PJ,Output elements,Output series,,
1047,chart_ambient_heat_6_final_energy_demand_234,PJ,ambient_heat_in_source_of_heat_and_electricity_used_in_households,PJ,Output elements,Output series,,
1347,chart_ambient_heat_65_hot_water_demand_588,PJ,ambient_heat_in_source_of_hot_water_in_households,PJ,Output elements,Output series,,
1366,chart_ambient_heat_70_heat_demand_615,PJ,ambient_heat_in_source_of_heat_in_buildings,PJ,Output elements,Output series,,
1372,chart_appliances_72_electricity_demand_621,PJ,appliances_in_use_of_electricity_in_buildings,PJ,Output elements,Output series,,
1481,chart_assigned_co2_emission_value_97_co2_emissions_760,MT,assigned_co2_emission_in_co2_emissions_waterfall,MT,Output elements,Output series,,
1121,chart_bio_ethanol_43_transport_323,PJ,bio_ethanol_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1173,chart_bio_fuels_agriculture_50_final_energy_demand_396,PJ,bio_fuels_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1216,chart_bio_fuels_agriculture_52_primary_energy_use_443,PJ,bio_fuels_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1435,chart_bio_fuels_buildings_50_final_energy_demand_704,PJ,bio_fuels_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1448,chart_bio_fuels_buildings_52_primary_energy_use_717,PJ,bio_fuels_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1161,chart_bio_fuels_households_50_final_energy_demand_378,PJ,bio_fuels_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1198,chart_bio_fuels_households_52_primary_energy_use_425,PJ,bio_fuels_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1155,chart_bio_fuels_industry_50_final_energy_demand_369,PJ,bio_fuels_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1189,chart_bio_fuels_industry_52_primary_energy_use_416,PJ,bio_fuels_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1179,chart_bio_fuels_other_50_final_energy_demand_405,PJ,bio_fuels_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1225,chart_bio_fuels_other_52_primary_energy_use_452,PJ,bio_fuels_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1167,chart_bio_fuels_transport_50_final_energy_demand_386,PJ,bio_fuels_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1206,chart_bio_fuels_transport_52_primary_energy_use_433,PJ,bio_fuels_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1119,chart_biodiesel_43_transport_321,PJ,biodiesel_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1102,chart_biomass_100_37_targeted_area_use_for_biomass_304,km2,biomass_in_targeted_area_use_for_biomass,km2,Output elements,Output series,,
1464,chart_biomass_100_94_area_use_of_wind_and_biomass_736,,biomass_in_targeted_area_use_for_onshore_wind_and_biomass,km2,Output elements,Output series,,
1440,chart_biomass_agriculture_50_final_energy_demand_709,PJ,biomass_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1218,chart_biomass_agriculture_52_primary_energy_use_445,PJ,biomass_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1168,chart_biomass_buildings_50_final_energy_demand_389,PJ,biomass_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1199,chart_biomass_buildings_52_primary_energy_use_426,PJ,biomass_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1156,chart_biomass_households_50_final_energy_demand_371,PJ,biomass_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1191,chart_biomass_households_52_primary_energy_use_418,PJ,biomass_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1142,chart_biomass_industry_50_final_energy_demand_352,PJ,biomass_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1182,chart_biomass_industry_52_primary_energy_use_409,PJ,biomass_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1434,chart_biomass_other_50_final_energy_demand_703,PJ,biomass_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1441,chart_biomass_other_52_primary_energy_use_710,PJ,biomass_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1262,chart_biomass_plants_54_power_plants_490,PJ,biomass_plants_in_power_plant_properties,PJ,Output elements,Output series,,
1265,chart_biomass_plants_capacity_54_power_plants_493,GJ,biomass_plants_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1266,chart_biomass_plants_investm_54_power_plants_494,mln euro,biomass_plants_investm_in_power_plant_properties,mln euro,Output elements,Output series,,
1263,chart_biomass_plants_plants_54_power_plants_491,#,biomass_plants_plants_in_power_plant_properties,#,Output elements,Output series,,
1264,chart_biomass_plants_prod_54_power_plants_492,PJ,biomass_plants_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1174,chart_biomass_transport_50_final_energy_demand_398,PJ,biomass_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1209,chart_biomass_transport_52_primary_energy_use_436,PJ,biomass_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1344,chart_biomass_value_47_energy_dependence_583,PJ,biomass_value_in_present_energy_imports,PJ,Output elements,Output series,,
1423,chart_biomass_value_76_energy_dependence_5,PJ,biomass_in_future_energy_imports,PJ,Output elements,Output series,Output series,
1389,chart_capaciteit_bezet_mva_75_electricity_grid_643,,lv_capacity_used_in_impact_on_electricity_grid,,Output elements,Output series,,
1388,chart_capaciteit_totaal_mva_75_electricity_grid_642,,lv_capacity_total_in_impact_on_electricity_grid,,Output elements,Output series,,
1032,chart_centrally_produced_5_electricity_production_households_28,PJ,centrally_produced_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1378,chart_centrally_produced_74_electricity_production_buildings_631,PJ,centrally_produced_in_source_of_electricity_in_buildings,PJ,Output elements,Output series,,
1056,chart_centrally_produced_electricity_28_decentral_production_247,PJ,centrally_produced_electricity_in_source_of_heat_and_electricity_in_industry,PJ,Output elements,Output series,,
1334,chart_centrally_produced_electricity_62_decentral_production_569,PJ,centrally_produced_electricity_in_source_of_heat_and_electricity_in_agriculture,PJ,Output elements,Output series,,
1330,chart_centrally_produced_electricity_63_decentral_production_565,PJ,centrally_produced_electricity_in_source_of_heat_and_electricity_in_other_sector,PJ,Output elements,Output series,,
1335,chart_chp_electricity_62_decentral_production_570,PJ,chp_electricity_in_source_of_heat_and_electricity_in_agriculture,PJ,Output elements,Output series,,
1331,chart_chp_electricity_63_decentral_production_566,PJ,chp_electricity_in_source_of_heat_and_electricity_in_other_sector,PJ,Output elements,Output series,,
1312,chart_chp_fossil_electricity_28_decentral_production_545,PJ,chp_fossil_electricity_in_source_of_heat_and_electricity_in_industry,PJ,Output elements,Output series,,
1314,chart_chp_fossil_heat_28_decentral_production_547,PJ,chp_fossil_heat_in_source_of_heat_and_electricity_in_industry,PJ,Output elements,Output series,,
1336,chart_chp_heat_62_decentral_production_571,PJ,chp_heat_in_source_of_heat_and_electricity_in_agriculture,PJ,Output elements,Output series,,
1332,chart_chp_heat_63_decentral_production_567,PJ,chp_heat_in_source_of_heat_and_electricity_in_other_sector,PJ,Output elements,Output series,,
1313,chart_chp_renewable_electricity_28_decentral_production_546,PJ,chp_renewable_electricity_in_source_of_heat_and_electricity_in_industry,PJ,Output elements,Output series,,
1315,chart_chp_renewable_heat_28_decentral_production_548,PJ,chp_renewable_heat_in_source_of_heat_and_electricity_in_industry,PJ,Output elements,Output series,,
1181,chart_chp_s_51_centrally_produced_electricity_demand_408,PJ,chps_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1379,chart_chp_s_74_electricity_production_buildings_633,PJ,chps_in_source_of_electricity_in_buildings,PJ,Output elements,Output series,,
1028,chart_cleaning_2_electricity_demand_7,PJ,cleaning_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1478,chart_co2_emission_exported_electricity_96_co2_emissions_755,MT,co2_emission_exported_electricity_in_co2_emissions_with_import_and_export,MT,Output elements,Output series,,
1140,chart_co2_emission_historic_46_co2_emissions_350,kg,1990_in_co2_emissions,kg,Output elements,Output series,,
1474,chart_co2_emission_historic_95_co2_emissions_748,MT,1990_in_co2_emissions_corrected_for_import,MT,Output elements,Output series,,
1477,chart_co2_emission_imported_electricity_96_co2_emissions_754,MT,co2_emission_imported_electricity_in_co2_emissions_with_import_and_export,MT,Output elements,Output series,,
1476,chart_co2_emission_local_production_96_co2_emissions_753,MT,co2_emission_local_production_in_co2_emissions_with_import_and_export,MT,Output elements,Output series,,
1522,chart_co2_emission_rights_102_split_electricity_costs_832,bln euro,co2_emission_rights_in_breakdown_electricity_costs,bln euro,Output elements,Output series,,
1532,chart_co2_emission_rights_103_split_converter_costs_842,bln euro,co2_emission_rights_in_breakdown_converter_costs,bln euro,Output elements,Output series,,
1527,chart_co2_emission_rights_103_split_heating_costs_837,bln euro,co2_emission_rights_in_breakdown_heating_costs,bln euro,Output elements,Output series,,
1505,chart_coal_1_extraction_809,,coal_extraction_in_fuel_chain_emissions,,Output elements,Output series,,
1506,chart_coal_2_treatment_810,,coal_treatment_in_fuel_chain_emissions,,Output elements,Output series,,
1507,chart_coal_3_transportation_811,,coal_transportation_in_fuel_chain_emissions,,Output elements,Output series,,
1508,chart_coal_4_conversion_812,,coal_conversion_in_fuel_chain_emissions,,Output elements,Output series,,
1171,chart_coal_agriculture_50_final_energy_demand_393,PJ,coal_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1213,chart_coal_agriculture_52_primary_energy_use_440,PJ,coal_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1437,chart_coal_buildings_50_final_energy_demand_706,PJ,coal_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1445,chart_coal_buildings_52_primary_energy_use_714,PJ,coal_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1159,chart_coal_households_50_final_energy_demand_375,PJ,coal_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1195,chart_coal_households_52_primary_energy_use_422,PJ,coal_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1145,chart_coal_industry_50_final_energy_demand_356,PJ,coal_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1186,chart_coal_industry_52_primary_energy_use_413,PJ,coal_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1177,chart_coal_other_50_final_energy_demand_402,PJ,coal_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1222,chart_coal_other_52_primary_energy_use_449,PJ,coal_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1237,chart_coal_power_plants_54_power_plants_464,PJ,coal_power_plants_in_power_plant_properties,PJ,Output elements,Output series,,
1239,chart_coal_power_plants_54_power_plants_466,PJ,coal_power_plants_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1240,chart_coal_power_plants_capacity_54_power_plants_467,GJ,coal_power_plants_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1241,chart_coal_power_plants_investment_54_power_plants_468,mln euro,coal_power_plants_investment_in_power_plant_properties,mln euro,Output elements,Output series,,
1238,chart_coal_power_plants_number_of_plants_54_power_plants_465,#,coal_power_plants_number_of_plants_in_power_plant_properties,#,Output elements,Output series,,
1165,chart_coal_transport_50_final_energy_demand_383,PJ,coal_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1203,chart_coal_transport_52_primary_energy_use_430,PJ,coal_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1341,chart_coal_value_47_energy_dependence_580,PJ,coal_value_in_present_energy_imports,PJ,Output elements,Output series,Output series,
1420,chart_coal_value_76_energy_dependence_1,PJ,coal_in_future_energy_imports,PJ,Output elements,Output series,,
1098,chart_coastal_100_35_targeted_area_use_for_wind_turbines_300,km2,coastal_in_targeted_area_use_for_wind_turbines,km2,Output elements,Output series,,
1374,chart_collective_chp_s_5_electricity_production_households_625,PJ,collective_chps_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1272,chart_conventional_53_comparison_of_gas_use_500,PJ,conventional_in_comparison_of_demand_micro_chp_versus_conventional,PJ,Output elements,Output series,,
1356,chart_cooking_2_electricity_demand_597,PJ,cooking_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1354,chart_cooking_from_biomass_67_final_energy_demand_595,PJ,cooking_from_biomass_in_source_of_cooking_in_households,PJ,Output elements,Output series,,
1355,chart_cooking_from_electricity_67_final_energy_demand_596,PJ,cooking_from_electricity_in_source_of_cooking_in_households,PJ,Output elements,Output series,,
1457,chart_cooking_from_gas_67_final_energy_demand_726,PJ,cooking_from_gas_in_source_of_cooking_in_households,PJ,Output elements,Output series,,
1027,chart_cooling_2_electricity_demand_6,PJ,cooling_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1454,chart_cooling_72_electricity_demand_723,PJ,cooling_in_use_of_electricity_in_buildings,PJ,Output elements,Output series,,
1293,chart_cooling_demand_57_heat_and_electricity_demand_522,PJ,cooling_demand_in_use_of_final_demand_in_households,PJ,Output elements,Output series,,
1357,chart_cooling_demand_58_heat_demand_with_insulation_598,PJ,cooling_demand_in_effect_of_insulation_in_households,PJ,Output elements,Output series,,
1360,chart_cooling_demand_68_heat_and_electricity_demand_609,PJ,cooling_demand_in_use_of_final_demand_in_buildings,PJ,Output elements,Output series,,
1352,chart_cooling_from_electricity_66_cooling_demand_593,PJ,cooling_from_electricity_in_source_of_cooling_in_households,PJ,Output elements,Output series,,
1369,chart_cooling_from_electricity_71_cooling_demand_618,PJ,cooling_from_electricity_in_source_of_cooling_in_buildings,PJ,Output elements,Output series,,
1353,chart_cooling_from_gas_66_cooling_demand_594,PJ,cooling_from_gas_in_source_of_cooling_in_households,PJ,Output elements,Output series,,
1370,chart_cooling_from_gas_71_cooling_demand_619,PJ,cooling_from_gas_in_source_of_cooling_in_buildings,PJ,Output elements,Output series,,
1526,chart_cost_of_capital_102_split_electricity_costs_836,bln euro,cost_of_capital_in_breakdown_electricity_costs,bln euro,Output elements,Output series,,
1536,chart_cost_of_capital_103_split_converter_costs_846,bln euro,cost_of_capital_in_breakdown_converter_costs,bln euro,Output elements,Output series,,
1531,chart_cost_of_capital_103_split_heating_costs_841,bln euro,cost_of_capital_in_breakdown_heating_costs,bln euro,Output elements,Output series,,
1100,chart_csp_100_36_targeted_area_use_for_solar_power_302,km2,csp_in_targeted_area_use_for_solar_power,km2,Output elements,Output series,,
1339,chart_current_cost_electricity_network_60_annual_cost_of_infrastructure_578,,current_cost_electricity_network_in_annual_costs_of_infrastructure,bln euro,Output elements,Output series,,
1329,chart_current_cost_gas_network_60_annual_cost_of_infrastructure_564,bln euro,current_cost_gas_network_in_annual_costs_of_infrastructure,bln euro,Output elements,Output series,,
1390,chart_delta_peak_load_max_mva_75_electricity_grid_646,,lv_delta_peak_load_max_in_impact_on_electricity_grid,,Output elements,Output series,,
1375,chart_demand_policy_5_electricity_production_households_628,PJ,future_demand_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1376,chart_demand_policy_5_electricity_production_households_629,PJ,present_demand_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1380,chart_demand_policy_74_electricity_production_buildings_634,PJ,future_demand_in_source_of_electricity_in_buildings,PJ,Output elements,Output series,,
1381,chart_demand_policy_74_electricity_production_buildings_635,PJ,present_demand_in_source_of_electricity_in_buildings,PJ,Output elements,Output series,,
1525,chart_depreciation_102_split_electricity_costs_835,bln euro,depreciation_in_breakdown_electricity_costs,bln euro,Output elements,Output series,,
1535,chart_depreciation_103_split_converter_costs_845,bln euro,depreciation_in_breakdown_converter_costs,bln euro,Output elements,Output series,,
1530,chart_depreciation_103_split_heating_costs_840,bln euro,depreciation_in_breakdown_heating_costs,bln euro,Output elements,Output series,,
1118,chart_diesel_43_transport_320,PJ,diesel_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1485,chart_diff_1990_54_power_plants_782,MT,diff_1990_in_co2_emissions_table,MT,Output elements,Output series,,
1486,chart_diff_2010_54_power_plants_783,MT,diff_2010_in_co2_emissions_table,MT,Output elements,Output series,,
1487,chart_diff_20xx_54_power_plants_784,MT,diff_20xx_in_co2_emissions_table,MT,Output elements,Output series,,
1153,chart_electric_heaters_51_centrally_produced_electricity_demand_367,PJ,electric_heaters_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1148,chart_electric_vehicles_51_centrally_produced_electricity_demand_361,PJ,electric_vehicles_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1050,chart_electricity_27_final_energy_demand_237,PJ,electricity_in_use_of_final_demand_in_industry,PJ,Output elements,Output series,,
1059,chart_electricity_29_final_energy_demand_250,PJ,electricity_in_use_of_final_demand_in_agriculture,PJ,Output elements,Output series,,
1067,chart_electricity_31_final_energy_demand_260,PJ,electricity_in_use_of_final_demand_in_other_sector,PJ,Output elements,Output series,,
1132,chart_electricity_48_costs_334,bln euro,electricity_in_breakdown_of_total_costs,bln euro,Output elements,Output series,,
1049,chart_electricity_6_final_energy_demand_236,PJ,electricity_in_source_of_heat_and_electricity_used_in_households,PJ,Output elements,Output series,,
1228,chart_electricity_agriculture_50_final_energy_demand_455,PJ,electricity_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1162,chart_electricity_buildings_50_final_energy_demand_379,PJ,electricity_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1053,chart_electricity_cars_b_23_final_energy_demand_240,PJ,electricity_cars_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1107,chart_electricity_cost_300_40_electricity_cost_309,euro,electricity_cost_in_targeted_electricity_costs,euro,Output elements,Output series,,
1361,chart_electricity_demand_68_heat_and_electricity_demand_610,PJ,electricity_demand_in_use_of_final_demand_in_buildings,PJ,Output elements,Output series,,
1359,chart_electricity_demand_69_heat_demand_with_insulation_607,PJ,electricity_demand_in_effect_of_insulation_in_buildings,PJ,Output elements,Output series,,
1294,chart_electricity_demand_excluding_heating_57_heat_and_electricity_demand_523,PJ,electricity_demand_excluding_heating_in_use_of_final_demand_in_households,PJ,Output elements,Output series,,
1302,chart_electricity_demand_excluding_heating_58_heat_demand_with_insulation_532,PJ,electricity_demand_excluding_heating_in_effect_of_insulation_in_households,PJ,Output elements,Output series,,
1229,chart_electricity_households_50_final_energy_demand_456,PJ,electricity_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1105,chart_electricity_import_100_38_dependence_307,factor,electricity_import_in_targeted_import_share,factor,Output elements,Output series,,
1230,chart_electricity_industry_50_final_energy_demand_457,PJ,electricity_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1227,chart_electricity_other_50_final_energy_demand_454,PJ,electricity_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1055,chart_electricity_trains_b_23_final_energy_demand_242,PJ,electricity_trains_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1231,chart_electricity_transport_50_final_energy_demand_458,PJ,electricity_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1054,chart_electricity_trucks_b_23_final_energy_demand_241,PJ,electricity_trucks_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1342,chart_electricity_value_47_energy_dependence_581,PJ,electricity_value_in_present_energy_imports,PJ,Output elements,Output series,Output series,
1421,chart_electricity_value_76_energy_dependence_6,PJ,electricity_in_future_energy_imports,PJ,Output elements,Output series,,
1104,chart_energy_import_100_38_dependence_306,factor,energy_import_in_targeted_import_share,factor,Output elements,Output series,,
1661,chart_fce_biomass_1_extraction,,biomass_extraction_in_fuel_chain_emissions,,Output elements,Output series,,
1662,chart_fce_biomass_2_treatment,,biomass_treatment_in_fuel_chain_emissions,,Output elements,Output series,,
1663,chart_fce_biomass_3_transportation,,biomass_transportation_in_fuel_chain_emissions,,Output elements,Output series,,
1664,chart_fce_biomass_4_conversion,,biomass_conversion_in_fuel_chain_emissions,,Output elements,Output series,,
1665,chart_fce_greengas_1_extraction,,greengas_extraction_in_fuel_chain_emissions,,Output elements,Output series,,
1666,chart_fce_greengas_2_treatment,,greengas_treatment_in_fuel_chain_emissions,,Output elements,Output series,,
1667,chart_fce_greengas_3_transportation,,greengas_transportation_in_fuel_chain_emissions,,Output elements,Output series,,
1668,chart_fce_greengas_4_conversion,,greengas_conversion_in_fuel_chain_emissions,,Output elements,Output series,,
1045,chart_fossil_heat_27_final_energy_demand_232,PJ,fossil_heat_in_use_of_final_demand_in_industry,PJ,Output elements,Output series,,
1057,chart_fossil_heat_29_final_energy_demand_248,PJ,fossil_heat_in_use_of_final_demand_in_agriculture,PJ,Output elements,Output series,,
1065,chart_fossil_heat_31_final_energy_demand_258,PJ,fossil_heat_in_use_of_final_demand_in_other_sector,PJ,Output elements,Output series,,
1124,chart_fossil_heat_42_heat_production_326,PJ,fossil_heat_in_source_of_heat_production,PJ,Output elements,Output series,,
1035,chart_fossil_heat_6_final_energy_demand_32,PJ,fossil_heat_in_source_of_heat_and_electricity_used_in_households,PJ,Output elements,Output series,,
1030,chart_fridges_2_electricity_demand_10,PJ,fridges_in_use_of_final_electricity_demand_in_households,PJ,Output elements,Output series,,
1036,chart_fuel_cars_b_23_final_energy_demand_204,PJ,fuel_cars_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1459,chart_fuel_cell_5_electricity_production_households_728,PJ,fuel_cell_in_source_of_electricity_in_households,PJ,Output elements,Output series,,
1523,chart_fuel_cost_102_split_electricity_costs_833,bln euro,fuel_cost_in_breakdown_electricity_costs,bln euro,Output elements,Output series,,
1533,chart_fuel_cost_103_split_converter_costs_843,bln euro,fuel_cost_in_breakdown_converter_costs,bln euro,Output elements,Output series,,
1528,chart_fuel_cost_103_split_heating_costs_838,bln euro,fuel_cost_in_breakdown_heating_costs,bln euro,Output elements,Output series,,
1039,chart_fuel_domestic_flights_b_23_final_energy_demand_207,PJ,fuel_domestic_flights_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1040,chart_fuel_inland_navigation_b_23_final_energy_demand_208,PJ,fuel_inland_navigation_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1038,chart_fuel_trains_b_23_final_energy_demand_206,PJ,fuel_trains_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1037,chart_fuel_trucks_b_23_final_energy_demand_205,PJ,fuel_trucks_in_use_of_final_demand_in_transport,PJ,Output elements,Output series,,
1133,chart_fuels_48_costs_335,bln euro,fuels_in_breakdown_of_total_costs,bln euro,Output elements,Output series,,
1513,chart_gas_1_extraction_821,,gas_extraction_in_fuel_chain_emissions,,Output elements,Output series,,
1514,chart_gas_2_treatment_822,,gas_treatment_in_fuel_chain_emissions,,Output elements,Output series,,
1515,chart_gas_3_transportation_823,,gas_transportation_in_fuel_chain_emissions,,Output elements,Output series,,
1516,chart_gas_4_conversion_824,,gas_conversion_in_fuel_chain_emissions,,Output elements,Output series,,
1170,chart_gas_agriculture_50_final_energy_demand_392,PJ,gas_agriculture_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1212,chart_gas_agriculture_52_primary_energy_use_439,PJ,gas_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1438,chart_gas_buildings_50_final_energy_demand_707,PJ,gas_buildings_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1443,chart_gas_buildings_52_primary_energy_use_712,PJ,gas_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1158,chart_gas_households_50_final_energy_demand_373,PJ,gas_households_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1193,chart_gas_households_52_primary_energy_use_420,PJ,gas_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1144,chart_gas_industry_50_final_energy_demand_354,PJ,gas_industry_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1184,chart_gas_industry_52_primary_energy_use_411,PJ,gas_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1176,chart_gas_other_50_final_energy_demand_400,PJ,gas_other_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1220,chart_gas_other_52_primary_energy_use_447,PJ,gas_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1247,chart_gas_plants_54_power_plants_475,PJ,gas_plants_in_power_plant_properties,PJ,Output elements,Output series,,
1250,chart_gas_plants_capacity_54_power_plants_478,GJ,gas_plants_capacity_in_power_plant_properties,GJ,Output elements,Output series,,
1251,chart_gas_plants_investm_54_power_plants_479,mln euro,gas_plants_investm_in_power_plant_properties,mln euro,Output elements,Output series,,
1249,chart_gas_plants_prod_54_power_plants_477,PJ,gas_plants_prod_in_power_plant_properties,PJ,Output elements,Output series,,
1248,chart_gas_power_plants_plants_54_power_plants_476,#,gas_power_plants_plants_in_power_plant_properties,#,Output elements,Output series,,
1164,chart_gas_transport_50_final_energy_demand_381,PJ,gas_transport_in_mekko_of_final_demand,PJ,Output elements,Output series,,
1201,chart_gas_transport_52_primary_energy_use_428,PJ,gas_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1340,chart_gas_value_47_energy_dependence_579,PJ,gas_value_in_present_energy_imports,PJ,Output elements,Output series,Output series,
1419,chart_gas_value_76_energy_dependence_3,PJ,gas_in_future_energy_imports,PJ,Output elements,Output series,,
1120,chart_gasoline_43_transport_322,PJ,gasoline_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1126,chart_geothermal_42_heat_production_328,PJ,geothermal_in_source_of_heat_production,PJ,Output elements,Output series,,
1151,chart_geothermal_51_centrally_produced_electricity_demand_364,PJ,geothermal_in_changes_in_centrally_produced_electricity,PJ,Output elements,Output series,,
1103,chart_greengas_100_37_targeted_area_use_for_biomass_305,km2,greengas_in_targeted_area_use_for_biomass,km2,Output elements,Output series,,
1123,chart_greengas_43_transport_325,PJ,greengas_in_use_of_transport_fuels,PJ,Output elements,Output series,,
1461,chart_greengas_77_green_gas_in_gas_network_733,PJ,greengas_in_gas_network_mix,PJ,Output elements,Output series,,
1217,chart_greengas_agriculture_52_primary_energy_use_444,PJ,greengas_agriculture_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1465,chart_greengas_agriculture_55_gas_vs_other_primary_energy_739,PJ,greengas_agriculture_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1449,chart_greengas_buildings_52_primary_energy_use_718,PJ,greengas_buildings_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1466,chart_greengas_buildings_55_gas_vs_other_primary_energy_740,PJ,greengas_buildings_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1208,chart_greengas_households_52_primary_energy_use_435,PJ,greengas_households_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1467,chart_greengas_households_55_gas_vs_other_primary_energy_741,PJ,greengas_households_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1190,chart_greengas_industry_52_primary_energy_use_417,PJ,greengas_industry_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1468,chart_greengas_industry_55_gas_vs_other_primary_energy_742,PJ,greengas_industry_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1226,chart_greengas_other_52_primary_energy_use_453,PJ,greengas_other_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
1469,chart_greengas_other_55_gas_vs_other_primary_energy_743,PJ,greengas_other_in_gas_versus_other_primary_energy,PJ,Output elements,Output series,,
1207,chart_greengas_transport_52_primary_energy_use_434,PJ,greengas_transport_in_mekko_of_primary_demand,PJ,Output elements,Output series,,
