Input Name,PV20_groningen,PV21_friesland,PV22_drenthe,PV23_overijssel,PV24_flevoland,PV25_gelderland,PV26_utrecht,PV27_noord_holland,PV28_zuid_holland,PV29_zeeland,PV30_noord_brabant,PV31_limburg
capacity_of_energy_production_synthetic_kerosene_dispatchable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_households_solar_pv_solar_radiation,106.05856721773675,155.2928360886838,141.55453030885553,205.1518646674356,69.03434576444955,380.2992438805587,180.39215686274505,313.81840317826465,326.56670511341787,100.69844931436627,425.73048827374083,281.48788927335636
capacity_of_industry_chemical_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chemicals_fertilizers_flexibility_p2h_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chemicals_other_flexibility_p2h_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chemicals_refineries_flexibility_p2h_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chp_combined_cycle_gas_power_fuelmix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chp_engine_gas_power_fuelmix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chp_turbine_gas_power_fuelmix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chp_turbine_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chp_ultra_supercritical_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_chp_wood_pellets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_heat_burner_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_heat_burner_crude_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_heat_burner_hydrogen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_heat_burner_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_heat_well_geothermal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_metal_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_other_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_other_food_flexibility_p2h_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_other_ict_flexibility_load_shifting_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capacity_of_industry_other_paper_flexibility_p2h_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
change_in_energetic_emissions_other_ghg_agriculture,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_energetic_emissions_other_ghg_buildings,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_energetic_emissions_other_ghg_energy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_energetic_emissions_other_ghg_households,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_energetic_emissions_other_ghg_industry,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_energetic_emissions_other_ghg_transport,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_indirect_emissions_co2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_co2_agriculture_manure,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_co2_agriculture_soil_cultivation,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_co2_chemical_industry,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_co2_other_industry,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_co2_waste_management,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_fermentation,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_manure,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_other,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_agriculture_soil_cultivation,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_chemical_industry,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_other_industry,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
change_in_non_energetic_emissions_other_ghg_waste_management,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
climate_relevant_co2_biomass_gas_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
climate_relevant_co2_biomass_gas_present,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
climate_relevant_co2_biomass_liquid_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
climate_relevant_co2_biomass_liquid_present,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
climate_relevant_co2_biomass_solid_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
climate_relevant_co2_biomass_solid_present,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co2_emissions_of_imported_ammonia_future,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996,348.38709839999996
co2_emissions_of_imported_heat,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97,35.97
co2_emissions_of_imported_hydrogen_future,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8
co2_emissions_of_imported_liquid_hydrogen_future,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0,351.0
co2_emissions_of_imported_lohc_future,295.596,295.596,295.596,295.596,295.596,295.596,295.596,295.596,295.596,295.596,295.596,295.596
co_firing_biocoal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co_firing_coal_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
connection_capacity_always_on_solar_pv_solar_radiation,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
connection_capacity_always_on_wind_turbine_inland,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
costs_bio_ethanol,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002,0.9482455191320002
costs_biodiesel,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001,0.9588091367520001
costs_biogas,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001,56.99999880000001
costs_buildings_ht_heat_delivery_system_costs_eur_per_connection,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0
costs_buildings_lt_heat_delivery_system_costs_eur_per_connection,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0,25386.0
costs_buildings_mt_heat_delivery_system_costs_eur_per_connection,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0,16706.0
costs_captured_biogenic_co2,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002
costs_co2,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002,24.830000000000002
costs_co2_free_allocation,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
costs_coal,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145,65.93761392901145
costs_electricity_fallback_price,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
costs_gas,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004,14.0000004
costs_greengas,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999,63.56999879999999
costs_heat_infra_indoors,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
costs_heat_infra_outdoors,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
costs_heat_network_storage_ht_steam_hot_water,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2
costs_heat_network_storage_lt_steam_hot_water,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2
costs_heat_network_storage_mt_steam_hot_water,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2,43.2
costs_households_ht_heat_delivery_system_costs_apartments_eur_per_connection,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0
costs_households_ht_heat_delivery_system_costs_ground_level_houses_eur_per_connection,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0
costs_households_lt_heat_delivery_system_costs_apartments_eur_per_connection,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0,2382.0
costs_households_lt_heat_delivery_system_costs_ground_level_houses_eur_per_connection,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0,4144.0
costs_households_mt_heat_delivery_system_costs_apartments_eur_per_connection,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0
costs_households_mt_heat_delivery_system_costs_ground_level_houses_eur_per_connection,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0,2054.0
costs_hydrogen,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004,60.163012800000004
costs_hydrogen_storage_depleted_gas_field,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0
costs_hydrogen_storage_salt_cavern,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
costs_hydrogen_transport_compressed_trucks,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054,50.08226477935054
costs_hydrogen_transport_pipelines,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413,0.4718169373097413
costs_hydrogen_transport_pipelines_offshore,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422,0.6530142313546422
costs_imported_ammonia,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152,43.2145152
costs_imported_heat,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444,11.569444
costs_imported_liquid_hydrogen,75.204,75.204,75.204,75.204,75.204,75.204,75.204,75.204,75.204,75.204,75.204,75.204
costs_imported_lohc,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005,63.324000000000005
costs_industry_residual_heat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
costs_infrastructure_electricity_hv_net,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0
costs_infrastructure_electricity_interconnector_net,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0
costs_infrastructure_electricity_lv_mv_trafo,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0
costs_infrastructure_electricity_lv_net,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0,916.0
costs_infrastructure_electricity_mv_hv_trafo,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
costs_infrastructure_electricity_mv_net,690.0,690.0,690.0,690.0,690.0,690.0,690.0,690.0,690.0,690.0,690.0,690.0
costs_infrastructure_electricity_offshore_net,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0,1159.0
costs_oil,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764,64.15248089445764
costs_uranium,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026,69.100026
costs_wacc_households,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
costs_wacc_proven_technologies,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
costs_wacc_public_infrastructure,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
costs_wacc_unproven_technologies,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
costs_wood,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003,149.77999800000003
curtailment_of_buildings_solar_pv_solar_radiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curtailment_of_energy_power_solar_pv_offshore,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
curtailment_of_energy_power_solar_pv_solar_radiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curtailment_of_households_solar_pv_solar_radiation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deficit_limit_of_industry_chemical_flexibility_load_shifting_electricity,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
deficit_limit_of_industry_metal_flexibility_load_shifting_electricity,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
deficit_limit_of_industry_other_flexibility_load_shifting_electricity,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
deficit_limit_of_industry_other_ict_flexibility_load_shifting_electricity,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
demand_of_molecules_direct_air_capture_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand_of_molecules_offshore_sequestration_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demand_of_molecules_other_utilisation_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efficiency_agriculture_chp_engine_biogas_electricity,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
efficiency_agriculture_chp_engine_biogas_heat,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
efficiency_agriculture_chp_engine_dispatchable_network_gas_electricity,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
efficiency_agriculture_chp_engine_dispatchable_network_gas_heat,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
efficiency_agriculture_chp_engine_must_run_network_gas_electricity,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
efficiency_agriculture_chp_engine_must_run_network_gas_heat,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5,53.5
efficiency_agriculture_chp_wood_pellets_electricity,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
efficiency_agriculture_chp_wood_pellets_heat,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
efficiency_agriculture_heatpump_water_water_electricity,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
efficiency_agriculture_heatpump_water_water_ts_electricity,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007,23.000000000000007
efficiency_ammonia_reforming,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5,68.5
efficiency_buildings_space_heater_collective_heatpump_water_water_ts_electricity,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002,3.7600000000000002
efficiency_buildings_space_heater_combined_hydrogen,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522,108.6956522
efficiency_buildings_space_heater_crude_oil,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
efficiency_buildings_space_heater_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
efficiency_buildings_space_heater_heatpump_air_water_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
efficiency_buildings_space_heater_hybrid_crude_oil_heatpump_air_water_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
efficiency_buildings_space_heater_hybrid_heatpump_air_water_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
efficiency_buildings_space_heater_hybrid_hydrogen_heatpump_air_water_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
efficiency_buildings_space_heater_network_gas,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999,106.69999999999999
efficiency_buildings_space_heater_wood_pellets,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
efficiency_energy_chp_combined_cycle_network_gas_electricity,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3
efficiency_energy_chp_combined_cycle_network_gas_heat,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5
efficiency_energy_chp_local_engine_biogas_electricity,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
efficiency_energy_chp_local_engine_biogas_heat,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
efficiency_energy_chp_local_engine_network_gas_electricity,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
efficiency_energy_chp_local_engine_network_gas_heat,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
efficiency_energy_chp_local_wood_pellets_electricity,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3
efficiency_energy_chp_local_wood_pellets_heat,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
efficiency_energy_chp_supercritical_waste_mix_electricity,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45,20.45
efficiency_energy_chp_supercritical_waste_mix_heat,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003,19.950000000000003
efficiency_energy_chp_ultra_supercritical_coal_electricity,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
efficiency_energy_chp_ultra_supercritical_coal_heat,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002,14.000000000000002
efficiency_energy_chp_ultra_supercritical_cofiring_coal_electricity,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
efficiency_energy_chp_ultra_supercritical_cofiring_coal_heat,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
efficiency_energy_flexibility_flow_batteries_electricity,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0
efficiency_energy_flexibility_hv_opac_electricity,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
efficiency_energy_flexibility_mv_batteries_electricity,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
efficiency_energy_flexibility_pumped_storage_electricity,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0
efficiency_energy_power_combined_cycle_coal,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004,45.300000000000004
efficiency_energy_power_combined_cycle_hydrogen,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
efficiency_energy_power_combined_cycle_network_gas,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
efficiency_energy_power_engine_diesel,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
efficiency_energy_power_engine_network_gas,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
efficiency_energy_power_nuclear_gen2_uranium_oxide,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93
efficiency_energy_power_nuclear_gen3_uranium_oxide,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93,36.93
efficiency_energy_power_nuclear_small_modular_reactor_uranium_oxide,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004,28.000000000000004
efficiency_energy_power_solar_pv_solar_radiation,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
efficiency_energy_power_supercritical_coal,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
efficiency_energy_power_supercritical_waste_mix,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
efficiency_energy_power_turbine_hydrogen,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
efficiency_energy_power_turbine_network_gas,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
efficiency_energy_power_ultra_supercritical_coal,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
efficiency_energy_power_ultra_supercritical_cofiring_coal,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
efficiency_energy_power_ultra_supercritical_crude_oil,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
efficiency_energy_power_ultra_supercritical_network_gas,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
efficiency_households_flexibility_p2p_electricity,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0
efficiency_households_space_heater_combined_hydrogen,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001
efficiency_households_space_heater_combined_network_gas,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0
efficiency_households_space_heater_crude_oil,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0
efficiency_households_space_heater_electricity,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
