year,max_demand
2010,149.04565998949872
2011,151.28687876285568
2012,153.5280975362126
2013,155.76931630956958
2014,158.0105350829265
2015,160.25175385628344
2016,164.18080405155118
2017,168.10985424681888
2018,172.03890444208665
2019,175.96795463735435
2020,179.8970048326221
2021,179.3067249910795
2022,178.71644514953692
2023,178.12616530799437
2024,177.5358854664518
2025,176.94560562490923
2026,178.23684277828363
2027,179.528079931658
2028,180.81931708503237
2029,182.11055423840673
2030,183.4017913917811
2031,184.94205285330625
2032,186.48231431483137
2033,188.02257577635652
2034,189.56283723788167
2035,191.10309869940681
2036,191.96084909414833
2037,192.8185994888899
2038,193.67634988363142
2039,194.53410027837296
2040,195.39185067311453
2041,197.3379295257002
2042,199.28400837828585
2043,201.2300872308715
2044,203.17616608345716
2045,205.12224493604282
2046,208.29499908433414
2047,211.46775323262543
2048,214.64050738091674
2049,217.81326152920806
2050,220.98601567749935
