year,max_demand
2010,109.63700323908252
2011,111.28562896848209
2012,112.93425469788167
2013,114.58288042728124
2014,116.23150615668081
2015,117.88013188608038
2016,120.77031526354628
2017,123.6604986410122
2018,126.55068201847813
2019,129.44086539594403
2020,132.33104877340995
2021,131.89684281998782
2022,131.4626368665657
2023,131.0284309131436
2024,130.5942249597215
2025,130.1600190062994
2026,131.10984452941028
2027,132.05967005252114
2028,133.009495575632
2029,133.95932109874286
2030,134.90914662185372
2031,136.04215278156454
2032,137.17515894127536
2033,138.30816510098617
2034,139.441171260697
2035,140.5741774204078
2036,141.2051329464743
2037,141.8360884725408
2038,142.4670439986073
2039,143.0979995246738
2040,143.7289550507403
2041,145.16047780342882
2042,146.59200055611734
2043,148.02352330880584
2044,149.45504606149436
2045,150.88656881418288
2046,153.22042581382672
2047,155.55428281347054
2048,157.88813981311438
2049,160.22199681275822
2050,162.55585381240206
