year,preset_demand
2010,4957.694626911778
2011,4512.948744617133
2012,4491.917352401777
2013,4827.599397949173
2014,4305.923354019822
2015,4207.774000567544
2016,4091.8343074517047
2017,4011.458979910608
2018,4004.286526880636
2019,3953.5390951946197
2020,3900.979907826679
2021,3815.358640042701
2022,3467.6872016222665
2023,3054.6697288411824
2024,2749.2484365555524
2025,2482.14972325072
2026,2234.0393876084895
2027,2016.5278313741028
2028,1834.3889410019385
2029,1658.8150167550286
2030,1513.9701036911235
2031,1391.1343849653188
2032,1289.0401957578335
2033,1201.5457759004532
2034,1105.690833756688
2035,1017.8031198013019
2036,918.1383571555627
2037,829.6313684328376
2038,741.1243797101105
2039,652.6173909873833
2040,564.1104022646563
2041,475.6034135419291
2042,387.09642481920207
2043,298.5894360964768
2044,210.08244737374972
2045,121.57545865102222
2046,33.0684699282953
2047,0.0
2048,0.0
2049,0.0
2050,0.0
