year,preset_demand
2010,0.34989728469982195
2011,0.31850862761077936
2012,0.31702430322547653
2013,0.34071560434393205
2014,0.30389747716986526
2015,0.29697042844008353
2016,0.2887877978298895
2017,0.2831151796111658
2018,0.28260897218439096
2019,0.27902739044354713
2020,0.2753179411268741
2021,0.2692750822247654
2022,0.24473761039044858
2023,0.215588236914474
2024,0.1940326372048523
2025,0.17518171524106993
2026,0.15767092861941487
2027,0.14231970014638312
2028,0.1294649545487994
2029,0.11707354201108254
2030,0.10685087893931282
2031,0.09818155021281096
2032,0.09097608834482555
2033,0.08480102871765495
2034,0.07803591176206423
2035,0.07183309477036501
2036,0.06479909359556515
2037,0.058552570289564364
2038,0.05230604698356344
2039,0.04605952367756251
2040,0.03981300037156159
2041,0.033566477065560665
2042,0.027319953759559742
2043,0.02107343045355895
2044,0.014826907147558027
2045,0.008580383841557076
2046,0.0023338605355561646
2047,0.0
2048,0.0
2049,0.0
2050,0.0
