year,preset_demand
2010,3335.920712328103
2011,3036.661255641171
2012,3022.5097069516937
2013,3248.382571815049
2014,2897.358547337496
2015,2831.3160647477566
2016,2753.302864510167
2017,2699.220122412855
2018,2694.393940805984
2019,2660.2471404887788
2020,2624.8812507036178
2021,2567.268633930914
2022,2333.3283774625374
2023,2055.4182507425953
2024,1849.9071631110621
2025,1670.182473108361
2026,1503.2346334575018
2027,1356.8760211956169
2028,1234.3188766682536
2029,1116.179149533661
2030,1018.7162798074087
2031,936.0628997289399
2032,867.366026279567
2033,808.4930077941225
2034,743.9943827395205
2035,684.8567255406601
2036,617.7945583401183
2037,558.2402051407067
2038,498.6858519412939
2039,439.13149874188105
2040,379.57714554246826
2041,320.02279234305547
2042,260.4684391436426
2043,200.91408594423106
2044,141.35973274481825
2045,81.80537954540517
2046,22.25102634599248
2047,0.0
2048,0.0
2049,0.0
2050,0.0
