year,preset_demand
2010,3013.315415834867
2011,2742.996300984032
2012,2730.213299377804
2013,2934.242784609943
2014,2617.16507338688
2015,2557.5093297259996
2016,2487.040514911009
2017,2438.18792681136
2018,2433.8284684519754
2019,2402.9838864998283
2020,2371.03810898464
2021,2318.9970081196802
2022,2107.6803006825435
2023,1856.6458963074504
2024,1671.0090716081884
2025,1508.6649316560945
2026,1357.862037270401
2027,1225.6572576606518
2028,1114.9521885742604
2029,1008.237343799443
2030,920.1997694253622
2031,845.5395104327281
2032,783.4860728256378
2033,730.3064593164446
2034,672.0452720948972
2035,618.6266121623836
2036,558.0497940450072
2037,504.2547353337284
2038,450.4596766224484
2039,396.6646179111684
2040,342.8695591998885
2041,289.0745004886085
2042,235.27944177732854
2043,181.4843830660497
2044,127.68932435476975
2045,73.89426564348955
2046,20.099206932209693
2047,0.0
2048,0.0
2049,0.0
2050,0.0
