year,preset_demand
2010,3.848870131698042
2011,3.5035949037185734
2012,3.4872673354802424
2013,3.7478716477832528
2014,3.3428722488685185
2015,3.2666747128409193
2016,3.176665776128785
2017,3.1142669757228236
2018,3.108698694028301
2019,3.069301294879019
2020,3.028497352395615
2021,2.9620259044724198
2022,2.6921137142949347
2023,2.3714706060592143
2024,2.1343590092533757
2025,1.9269988676517695
2026,1.7343802148135639
2027,1.5655167016102147
2028,1.4241145000367934
2029,1.287808962121908
2030,1.1753596683324412
2031,1.0799970523409208
2032,1.0007369717930812
2033,0.9328113158942046
2034,0.8583950293827066
2035,0.7901640424740152
2036,0.7127900295512168
2037,0.644078273185208
2038,0.5753665168191979
2039,0.5066547604531877
2040,0.43794300408717757
2041,0.3692312477211674
2042,0.3005194913551572
2043,0.23180773498914847
2044,0.16309597862313832
2045,0.09438422225712784
2046,0.025672465891117817
2047,0.0
2048,0.0
2049,0.0
2050,0.0
