year,preset_demand
2010,103408.64352018537
2011,94132.03980408973
2012,93693.36257525733
2013,100695.08970780567
2014,89813.86040278198
2015,87766.64042118228
2016,85348.34577064555
2017,83671.86018228393
2018,83522.25563937491
2019,82463.75497168592
2020,81367.46432063637
2021,79581.55780070717
2022,72329.75337479317
2023,63714.94753770365
2024,57344.40559952205
2025,51773.20412234581
2026,46598.06624418187
2027,42061.16418126207
2028,38262.07266735217
2029,34599.91460595533
2030,31578.708761724512
2031,29016.575349894152
2032,26887.073149429747
2033,25062.096027215746
2034,23062.733362160463
2035,21229.552828433676
2036,19150.724121233325
2037,17304.62662337785
2038,15458.529125522338
2039,13612.431627666825
2040,11766.334129811312
2041,9920.2366319558
2042,8074.139134100286
2043,6228.041636244812
2044,4381.944138389299
2045,2535.846640533778
2046,689.749142678269
2047,0.0
2048,0.0
2049,0.0
2050,0.0
