year,max_demand
2010,2286.831811509524
2011,2321.2191958038816
2012,2355.6065800982387
2013,2389.9939643925964
2014,2424.3813486869535
2015,2458.7687329813107
2016,2519.052789398579
2017,2579.3368458158475
2018,2639.6209022331163
2019,2699.9049586503843
2020,2760.189015067653
2021,2751.13225541811
2022,2742.075495768567
2023,2733.0187361190247
2024,2723.9619764694817
2025,2714.9052168199396
2026,2734.716878553314
2027,2754.528540286689
2028,2774.3402020200633
2029,2794.1518637534377
2030,2813.9635254868126
2031,2837.596007697338
2032,2861.228489907863
2033,2884.860972118389
2034,2908.493454328914
2035,2932.1259365394394
2036,2945.286540405181
2037,2958.4471442709228
2038,2971.607748136664
2039,2984.768352002406
2040,2997.928955868148
2041,3027.7879603377337
2042,3057.64696480732
2043,3087.505969276906
2044,3117.3649737464916
2045,3147.2239782160777
2046,3195.9040613323696
2047,3244.5841444486614
2048,3293.264227564953
2049,3341.9443106812455
2050,3390.624393797537
