key,share
input.crude_oil,9.52514116140964E-01
input.useable_heat,4.74858838590357E-02
output.refinery_gas,4.18735700023176E-02
output.lpg,3.68169491315930E-02
output.gasoline,2.47116307592292E-01
output.kerosene,1.10193729027202E-01
output.diesel,3.35419130848539E-01
output.heavy_fuel_oil,9.13031790289160E-02
output.oil_products,7.28664271140867E-02
