PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,0.00000000000000E+00,0.00000000000000E+00,5.82340000000000E+04,2.11816000000000E+05,8.28190000000000E+04,0.00000000000000E+00,1.59522500000000E+06,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.55936000000000E+05,0.00000000000000E+00,1.12323000000000E+05,0.00000000000000E+00,0.00000000000000E+00,3.23060000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,6.15080000000000E+04,1.00652000000000E+05,1.00652000000000E+05,4.89334000000000E+05,2.11241000000000E+05,1.53140000000000E+04,1.06121000000000E+05,3.17930000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.17896500000000E+06,6.21760000000000E+04,2.44470000000000E+04,6.96370000000000E+04,2.32520000000000E+04,0.00000000000000E+00,1.76010000000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.19976100000000E+06,1.30997700000000E+06
Imports,0.00000000000000E+00,0.00000000000000E+00,4.87120000000000E+04,2.54562000000000E+05,9.55999000000000E+05,0.00000000000000E+00,0.00000000000000E+00,8.63500000000000E+03,9.75530000000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.76800000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.14467300000000E+06,0.00000000000000E+00,3.87032100000000E+06,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.00200000000000E+04,8.28960000000000E+04,7.92000000000000E+02,0.00000000000000E+00,1.79697000000000E+05,7.74000000000000E+02,5.78508000000000E+05,1.11640000000000E+05,2.82876000000000E+05,5.23200000000000E+03,3.82620000000000E+04,1.31430000000000E+04,1.70800000000000E+04,4.14080000000000E+04,1.12000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.76230000000000E+04,2.84700000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.83644000000000E+05,0.00000000000000E+00,9.97978500000000E+06,2.04700000000000E+04
Exports,0.00000000000000E+00,0.00000000000000E+00,-4.78600000000000E+03,-3.19000000000000E+02,-1.05800000000000E+03,0.00000000000000E+00,-6.40000000000000E+01,-3.10000000000000E+01,-5.07100000000000E+03,0.00000000000000E+00,0.00000000000000E+00,-2.90160000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.17527000000000E+05,0.00000000000000E+00,-1.60340000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.25120000000000E+04,-2.07724000000000E+05,-8.80000000000000E+01,0.00000000000000E+00,-3.28520000000000E+04,0.00000000000000E+00,-2.70936000000000E+05,-7.86800000000000E+04,-1.81720000000000E+04,-4.27300000000000E+03,-4.65360000000000E+04,-4.32120000000000E+04,-8.48000000000000E+03,-2.43200000000000E+04,-3.92000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.37000000000000E+02,-2.28510000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.97200000000000E+05,-2.38000000000000E+02,-1.64653700000000E+06,-2.34880000000000E+04
International marine bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.08740000000000E+04,-9.18400000000000E+04,0.00000000000000E+00,0.00000000000000E+00,-2.10000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.12924000000000E+05,0.00000000000000E+00
International aviation bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.26972000000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.26972000000000E+05,0.00000000000000E+00
Stock changes,0.00000000000000E+00,0.00000000000000E+00,-4.16000000000000E+02,1.18320000000000E+04,-5.18500000000000E+04,0.00000000000000E+00,1.90900000000000E+03,0.00000000000000E+00,-5.73000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,2.73900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.00690000000000E+04,0.00000000000000E+00,3.38640000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.90000000000000E+01,0.00000000000000E+00,-1.74800000000000E+03,2.42000000000000E+03,-4.40000000000000E+01,0.00000000000000E+00,3.44000000000000E+02,0.00000000000000E+00,1.73380000000000E+04,9.72000000000000E+03,2.11200000000000E+03,-1.31000000000000E+02,-1.00800000000000E+03,5.07000000000000E+02,2.00000000000000E+02,1.60000000000000E+03,1.36000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-3.99430000000000E+04,0.00000000000000E+00
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,9.22573305284909E+04,4.62358875174641E+05,9.12876512180576E+05,0.00000000000000E+00,1.51431897393249E+06,8.60400000000000E+03,9.19673860424522E+04,0.00000000000000E+00,0.00000000000000E+00,-2.63736509720950E+04,0.00000000000000E+00,-1.19053965892820E+03,-6.12108734964562E+03,0.00000000000000E+00,0.00000000000000E+00,2.96121844722743E+06,0.00000000000000E+00,4.00047300000000E+06,0.00000000000000E+00,0.00000000000000E+00,3.23060000000000E+04,0.00000000000000E+00,-6.34395769218885E+02,0.00000000000000E+00,2.52430711840992E+04,-1.22408000000000E+05,6.60000000000000E+02,0.00000000000000E+00,-1.79783000000000E+05,7.74000000000000E+02,3.07268258131547E+05,-5.05011255891029E+04,2.66816000000000E+05,8.29000000000000E+02,-9.49200000000000E+03,-2.95620000000000E+04,8.80000000000000E+03,1.86664339744417E+04,-3.19862293116701E+03,6.19181307742318E+04,1.03023137003359E+05,1.04522321605349E+05,4.65004146222680E+05,1.83218236207135E+05,3.23000000000000E+04,8.61170000000000E+04,2.87106215200950E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.21556175000000E+06,6.21648000000000E+04,2.40506581703441E+04,1.04436000000000E+04,2.32520000000000E+04,0.00000000000000E+00,1.75978800000000E+05,0.00000000000000E+00,-1.31663999999999E+04,7.56500000000023E+03,1.28468366676092E+07,1.30695900000000E+06
Transfers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.67750000000000E+04,0.00000000000000E+00,0.00000000000000E+00,1.33150000000000E+04,0.00000000000000E+00,1.28800000000000E+03,2.81160000000000E+04,0.00000000000000E+00,0.00000000000000E+00,-2.40800000000000E+03,-1.72000000000000E+02,-4.04700000000000E+04,-6.68000000000000E+03,8.06080000000000E+04,2.13600000000000E+03,-4.90560000000000E+04,-1.10760000000000E+04,1.20000000000000E+02,-1.02400000000000E+03,-4.10000000000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.04720000000000E+04,0.00000000000000E+00
Statistical differences,0.00000000000000E+00,0.00000000000000E+00,1.42800000000000E+03,1.30000000000000E+01,5.63940000000000E+04,0.00000000000000E+00,-2.33900000000000E+03,0.00000000000000E+00,-1.76490000000000E+04,0.00000000000000E+00,0.00000000000000E+00,-1.08220000000000E+04,0.00000000000000E+00,-2.06900000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.95590000000000E+04,0.00000000000000E+00,-5.30200000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.08900000000000E+03,0.00000000000000E+00,3.68000000000000E+03,8.80000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,-6.49300000000000E+03,0.00000000000000E+00,2.68400000000000E+03,-1.69200000000000E+04,-2.86000000000000E+03,1.00300000000000E+03,-2.94000000000000E+02,1.79400000000000E+03,-1.16000000000000E+03,-1.53600000000000E+03,9.60000000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.22300000000000E+03,0.00000000000000E+00,5.17250000000000E+04,0.00000000000000E+00
