year,preset_demand
2010,1056.3399025087624
2011,961.5775467569429
2012,957.0963714377136
2013,1028.620409514331
2014,917.4664835758233
2015,896.5537234606122
2016,871.8503616484364
2017,854.7247272461094
2018,853.1964870246763
2019,842.3836917490688
2020,831.1848642620329
2021,812.9414732365668
2022,738.8628457687644
2023,650.860887244797
2024,585.7845317214491
2025,528.8735983127901
2026,476.00853350201356
2027,429.6631747419307
2028,390.8546977828253
2029,353.4450233314582
2030,322.5828035177854
2031,296.4101000924763
2032,274.6568107130284
2033,256.0143056986003
2034,235.5904176096719
2035,216.86411311173197
2036,195.6284635650112
2037,176.77020970419483
2038,157.91195584337802
2039,139.05370198256122
2040,120.19544812174445
2041,101.33719426092766
2042,82.47894040011087
2043,63.620686539294475
2044,44.76243267847769
2045,25.90417881766081
2046,7.045924956844062
2047,0.0
2048,0.0
2049,0.0
2050,0.0
