year,max_demand
2010,71.33485304969312
2011,72.40752441671512
2012,73.48019578373712
2013,74.55286715075911
2014,75.62553851778111
2015,76.69820988480309
2016,78.57869549118733
2017,80.45918109757157
2018,82.33966670395581
2019,84.22015231034004
2020,86.10063791672428
2021,85.81812364722055
2022,85.5356093777168
2023,85.25309510821307
2024,84.97058083870934
2025,84.68806656920562
2026,85.30606653374502
2027,85.92406649828445
2028,86.54206646282387
2029,87.16006642736329
2030,87.77806639190271
2031,88.51525206388902
2032,89.25243773587533
2033,89.98962340786164
2034,90.72680907984795
2035,91.46399475183426
2036,91.87452329970687
2037,92.28505184757948
2038,92.69558039545208
2039,93.10610894332471
2040,93.51663749119733
2041,94.44805172346746
2042,95.37946595573759
2043,96.3108801880077
2044,97.24229442027783
2045,98.17370865254796
2046,99.69222285113054
2047,101.2107370497131
2048,102.72925124829568
2049,104.24776544687828
2050,105.76627964546084
