year,preset_demand
2010,2192.1064886443846
2011,1995.4565519815328
2012,1986.1572597076106
2013,2134.5832612147346
2014,1903.9176944692063
2015,1860.5197341771234
2016,1809.255553404258
2017,1773.7166002639538
2018,1770.5452107352096
2019,1748.1066011288228
2020,1724.8669011598663
2021,1687.0083901381554
2022,1533.2811290961606
2023,1350.6603042691797
2024,1215.6144720884
2025,1097.5134459853032
2026,987.8083678006343
2027,891.6329214170904
2028,811.0979402482283
2029,733.4657406994322
2030,669.4207565547949
2031,615.1074120832608
2032,569.9651934803322
2033,531.2784449161084
2034,488.8949871893324
2035,450.03433873633685
2036,405.9663213762157
2037,366.8318528641208
2038,327.697384352025
2039,288.5629158399292
2040,249.4284473278334
2041,210.2939788157376
2042,171.1595103036418
2043,132.02504179154684
2044,92.89057327945105
2045,53.75610476735508
2046,14.621636255259375
2047,0.0
2048,0.0
2049,0.0
2050,0.0
