year,max_demand
2010,23.019979154228984
2011,23.36613354373874
2012,23.712287933248497
2013,24.058442322758253
2014,24.40459671226801
2015,24.750751101777762
2016,25.357589661165235
2017,25.964428220552705
2018,26.57126677994018
2019,27.17810533932765
2020,27.784943898715124
2021,27.69377566444095
2022,27.60260743016677
2023,27.511439195892603
2024,27.420270961618424
2025,27.329102727344253
2026,27.52853323981901
2027,27.727963752293764
2028,27.927394264768523
2029,28.12682477724328
2030,28.326255289718034
2031,28.564147401027206
2032,28.802039512336382
2033,29.039931623645554
2034,29.27782373495473
2035,29.5157158462639
2036,29.648194686693557
2037,29.78067352712322
2038,29.913152367552875
2039,30.045631207982535
2040,30.178110048412197
2041,30.478680320784864
2042,30.77925059315753
2043,31.0798208655302
2044,31.380391137902865
2045,31.680961410275536
2046,32.170990669499226
2047,32.66101992872291
2048,33.1510491879466
2049,33.64107844717028
2050,34.13110770639397
