year,preset_demand
2010,4842.228522960836
2011,4407.840897505575
2012,4387.29933233737
2013,4715.163248515676
2014,4205.637186553766
2015,4109.773759182316
2016,3996.5343341678413
2017,3918.030970638923
2018,3911.025566059787
2019,3861.460056348249
2020,3810.1249872548105
2021,3726.4978629085285
2022,3386.9237901934184
2023,2983.525610659406
2024,2685.217666277951
2025,2424.339757221167
2026,2182.0079811640826
2027,1969.5623303257962
2028,1791.6655060008347
2029,1620.1807478913713
2030,1478.7093136411502
2031,1358.734473395091
2032,1259.018086604041
2033,1173.561436423627
2034,1079.9389828752069
2035,994.0981985270814
2036,896.7546562690262
2037,810.3090202372813
2038,723.8633842055344
2039,637.4177481737876
2040,550.9721121420409
2041,464.5264761102941
2042,378.08084007854734
2043,291.63520404680236
2044,205.18956801505556
2045,118.74393198330837
2046,32.29829595156177
2047,0.0
2048,0.0
2049,0.0
2050,0.0
