year,preset_demand
2010,966.4163003409084
2011,879.7208294609727
2012,875.6211255087663
2013,941.0564991979404
2014,839.364831943168
2015,820.2323233515108
2016,797.631897606155
2017,781.96412608604
2018,780.5659811732879
2019,770.6736524050773
2020,760.4281533924262
2021,743.7377771048021
2022,675.9652798984191
2023,595.4547103577773
2024,535.9181439598021
2025,483.8518974958352
2026,435.48710484682397
2027,393.08701180431024
2028,357.58220446378397
2029,323.35712303461
2030,295.12212763038207
2031,271.1774416877839
2032,251.27595600840823
2033,234.220441318163
2034,215.5351882868214
2035,198.40300775574818
2036,178.97509651095098
2037,161.7221991397768
2038,144.46930176860224
2039,127.21640439742767
2040,109.96350702625313
2041,92.71060965507857
2042,75.45771228390403
2043,58.20481491272983
2044,40.951917541555275
2045,23.699020170380646
2046,6.446122799206128
2047,0.0
2048,0.0
2049,0.0
2050,0.0
