year,preset_demand
2010,224.98395406198554
2011,204.80104755373114
2012,203.84662697398144
2013,219.08013359314833
2014,195.4060778202234
2015,190.95198548697374
2016,185.69055400461897
2017,182.0430604899796
2018,181.71756911456342
2019,179.41461205520082
2020,177.02943614458005
2021,173.14387787052416
2022,157.36628348105847
2023,138.6232363360068
2024,124.76298572272005
2025,112.64184290000799
2026,101.38240710228378
2027,91.51156719412437
2028,83.24596577487802
2029,75.27828751312607
2030,68.70511515797816
2031,63.13073678683745
2032,58.49762480572284
2033,54.52706146545214
2034,50.177091263007306
2035,46.1886799373447
2036,41.6658171819484
2037,37.64930269618989
2038,33.63278821043129
2039,29.6162737246727
2040,25.599759238914107
2041,21.583244753155512
2042,17.566730267396917
2043,13.550215781638407
2044,9.533701295879812
2045,5.5171868101212
2046,1.500672324362614
2047,0.0
2048,0.0
2049,0.0
2050,0.0
