year,max_demand
2010,172.64597475265788
2011,175.24207449677272
2012,177.83817424088755
2013,180.43427398500242
2014,183.03037372911726
2015,185.6264734732321
2016,190.1776606789643
2017,194.72884788469648
2018,199.2800350904287
2019,203.83122229616086
2020,208.38240950189308
2021,207.69866306722906
2022,207.01491663256505
2023,206.3311701979011
2024,205.64742376323707
2025,204.9636773285731
2026,206.4593726544006
2027,207.95506798022808
2028,209.45076330605556
2029,210.94645863188305
2030,212.44215395771053
2031,214.22630481066187
2032,216.01045566361324
2033,217.79460651656458
2034,219.57875736951593
2035,221.3629082224673
2036,222.35647726033838
2037,223.35004629820952
2038,224.3436153360806
2039,225.33718437395171
2040,226.33075341182285
2041,228.5849799386057
2042,230.83920646538854
2043,233.0934329921714
2044,235.34765951895423
2045,237.60188604573707
2046,241.27702313205603
2047,244.95216021837496
2048,248.62729730469394
2049,252.3024343910129
2050,255.97757147733182
