year,preset_demand
2010,3348.1671172925962
2011,3047.809057607548
2012,3033.605557564585
2013,3260.3076179670857
2014,2907.994959038441
2015,2841.7100297431593
2016,2763.410437434213
2017,2709.1291536992453
2018,2704.285254832437
2019,2670.0130991543024
2020,2634.5173786430582
2021,2576.6932618087803
2022,2341.894193826203
2023,2062.9638390346017
2024,1856.6983054132318
2025,1676.3138331417983
2026,1508.753115959181
2027,1361.8572107007403
2028,1238.8501500774614
2029,1120.2767235040487
2030,1022.4560605702844
2031,939.4992539863881
2032,870.5501893716358
2033,811.4610437992403
2034,746.7256396511926
2035,687.3708838576227
2036,620.062526615963
2037,560.2895451008415
2038,500.5165635857186
2039,440.74358207059566
2040,380.97060055547286
2041,321.19761904035005
2042,261.4246375252272
2043,201.6516560101056
2044,141.87867449498276
2045,82.10569297985965
2046,22.332711464736942
2047,0.0
2048,0.0
2049,0.0
2050,0.0
