year,max_demand
2010,74.04308589136711
2011,75.15648130421378
2012,76.26987671706046
2013,77.38327212990713
2014,78.4966675427538
2015,79.61006295560047
2016,81.56194133367735
2017,83.51381971175422
2018,85.46569808983112
2019,87.41757646790799
2020,89.36945484598488
2021,89.07621490186065
2022,88.78297495773641
2023,88.4897350136122
2024,88.19649506948797
2025,87.90325512536374
2026,88.54471750313549
2027,89.18617988090723
2028,89.82764225867898
2029,90.46910463645072
2030,91.11056701422247
2031,91.87573999342162
2032,92.64091297262078
2033,93.40608595181993
2034,94.17125893101908
2035,94.93643191021823
2036,95.36254620402374
2037,95.78866049782927
2038,96.21477479163477
2039,96.64088908544029
2040,97.06700337924582
2041,98.03377882003038
2042,99.00055426081492
2043,99.96732970159948
2044,100.93410514238404
2045,101.9008805831686
2046,103.47704528283631
2047,105.05320998250403
2048,106.62937468217174
2049,108.20553938183947
2050,109.78170408150717
