year,preset_demand
2010,6634.58139545498
2011,6039.405012391771
2012,6011.25997845703
2013,6460.482857592756
2014,5762.355514952411
2015,5631.008200647164
2016,5475.853156049297
2017,5368.291740333392
2018,5358.693282377932
2019,5290.781078930884
2020,5220.444312971423
2021,5105.862574271494
2022,4640.595019357137
2023,4087.8788383247997
2024,3679.1520860608557
2025,3321.710112038735
2026,2989.6791297477953
2027,2698.5966341750395
2028,2454.8512274103
2029,2219.8913157988864
2030,2026.0541721749978
2031,1861.6705956368803
2032,1725.0441474036265
2033,1607.9556831321802
2034,1479.6788400290814
2035,1362.0640541702971
2036,1228.6887598465016
2037,1110.2452362054912
2038,991.801712564478
2039,873.3581889234647
2040,754.9146652824517
2041,636.4711416414385
2042,518.0276180004254
2043,399.5840943594147
2044,281.14057071840153
2045,162.69704707738785
2046,44.25352343637495
2047,0.0
2048,0.0
2049,0.0
2050,0.0
