year,preset_demand
2010,1949.6276703474082
2011,1774.7300730472627
2012,1766.4594175723555
2013,1898.4673474043896
2014,1693.3167427904896
2015,1654.7192272681457
2016,1609.1256095081446
2017,1577.5177807934158
2018,1574.6971930114266
2019,1554.7406195514448
2020,1534.0715679589425
2021,1500.400758156393
2022,1363.6779650955798
2023,1201.2576560874493
2024,1081.1498545054371
2025,976.1125173232418
2026,878.5424142673799
2027,793.005369215647
2028,721.3787267459103
2029,652.333776085752
2030,595.3730974498511
2031,547.0675977857827
2032,506.9187642573681
2033,472.5113320147735
2034,434.81610033822193
2035,400.2540040604739
2036,361.0605495144891
2037,326.2549216534527
2038,291.4492937924155
2039,256.64366593137834
2040,221.8380380703412
2041,187.03241020930406
2042,152.2267823482669
2043,117.4211544872305
2044,82.61552662619334
2045,47.809898765156035
2046,13.004270904118952
2047,0.0
2048,0.0
2049,0.0
2050,0.0
