year,preset_demand
2010,38664.349753899725
2011,35195.84036824635
2012,35031.81955502161
2013,37649.75571121318
2014,33581.27902222446
2015,32815.826283486116
2016,31911.629235798453
2017,31284.79357739304
2018,31228.856644319574
2019,30833.084698792845
2020,30423.18313040184
2021,29755.43513600103
2022,27043.99542336535
2023,23822.931355523207
2024,21440.994476410593
2025,19357.929897568712
2026,17422.952954302586
2027,15726.61150557563
2028,14306.13640755143
2029,12936.860539308644
2030,11807.235824551946
2031,10849.257661616039
2032,10053.039714279916
2033,9370.68327535831
2034,8623.124321531623
2035,7937.700638314875
2036,7160.4294404971415
2037,6470.176122137442
2038,5779.9228037777275
2039,5089.669485418013
2040,4399.416167058299
2041,3709.162848698585
2042,3018.9095303388713
2043,2328.6562119791715
2044,1638.4028936194572
2045,948.14957525974
2046,257.89625690002737
2047,0.0
2048,0.0
2049,0.0
2050,0.0
