year,max_demand
2010,83.57606549405959
2011,84.83280954820913
2012,86.08955360235866
2013,87.3462976565082
2014,88.60304171065773
2015,89.85978576480726
2016,92.06296669924225
2017,94.26614763367724
2018,96.46932856811223
2019,98.67250950254721
2020,100.87569043698221
2021,100.54469611819384
2022,100.21370179940548
2023,99.88270748061714
2024,99.55171316182877
2025,99.22071884304043
2026,99.94476891538996
2027,100.66881898773948
2028,101.39286906008901
2029,102.11691913243854
2030,102.84096920478805
2031,103.70465750537642
2032,104.56834580596478
2033,105.43203410655315
2034,106.29572240714151
2035,107.15941070772988
2036,107.6403868272192
2037,108.12136294670853
2038,108.60233906619784
2039,109.08331518568718
2040,109.56429130517651
2041,110.65553819993187
2042,111.74678509468723
2043,112.83803198944258
2044,113.92927888419794
2045,115.0205257789533
2046,116.79962024244071
2047,118.5787147059281
2048,120.35780916941552
2049,122.13690363290293
2050,123.91599809639033
