year,preset_demand
2010,2430.036642240264
2011,2212.042418756863
2012,2201.733785900935
2013,2366.2698721686083
2014,2110.5679789447145
2015,2062.4596255163806
2016,2005.631255928583
2017,1966.2349223995463
2018,1962.7193118205955
2019,1937.845226630435
2020,1912.0831011261407
2021,1870.115446050996
2022,1699.7027041616657
2023,1497.2603053710222
2024,1347.5566653876995
2025,1216.6370123492309
2026,1095.0245992618366
2027,988.410317516631
2028,899.1341093414119
2029,813.0757492669683
2030,742.0793542335276
2031,681.8708662279722
2032,631.8289335548136
2033,588.9431444441137
2034,541.9594071875362
2035,498.880843180185
2036,450.0297050212001
2037,406.64760066102457
2038,363.26549630084816
2039,319.8833919406717
2040,276.5012875804953
2041,233.11918322031886
2042,189.73707886014245
2043,146.35497449996694
2044,102.97287013979052
2045,59.590765779613896
2046,16.20866141943757
2047,0.0
2048,0.0
2049,0.0
2050,0.0
