year,preset_demand
2010,3580.498914333278
2011,3259.2987863411054
2012,3244.1096949063017
2013,3486.542779251457
2014,3109.7828838792316
2015,3038.898394227375
2016,2955.1655351932595
2017,2897.1176329610594
2018,2891.937612362873
2019,2855.2872864088176
2020,2817.3284915513027
2021,2755.4919164060248
2022,2504.3999671254605
2023,2206.1144283458125
2024,1985.5359765172536
2025,1792.6344920618687
2026,1613.4466125624726
2027,1456.3574915979386
2028,1324.814879897864
2029,1198.0135553994076
2030,1093.4050441859881
2031,1004.6918033276946
2032,930.9583120326
2033,867.7689268677632
2034,798.5414850612033
2035,735.0680587851451
2036,663.0891247634182
2037,599.1684517731122
2038,535.2477787828047
2039,471.3271057924972
2040,407.4064328021898
2041,343.4857598118823
2042,279.5650868215749
2043,215.64441383126876
2044,151.7237408409613
2045,87.80306785065356
2046,23.882394860346235
2047,0.0
2048,0.0
2049,0.0
2050,0.0
