year,preset_demand
2010,75524.0970647167
2011,68748.96593799845
2012,68428.57974509813
2013,73542.2636846425
2014,65595.20055489906
2015,64100.02147373276
2016,62333.82946404287
2017,61109.41479237854
2018,61000.15170144768
2019,60227.07989189429
2020,59426.40831626487
2021,58122.07849655
2022,52825.75158698985
2023,46533.96194459854
2024,41881.26163526551
2025,37812.35649536568
2026,34032.7148510243
2027,30719.206230188516
2028,27944.554648976493
2029,25269.91187754046
2030,23063.3860430957
2031,21192.141958455344
2032,19636.868381580625
2033,18304.003500782983
2034,16843.776822983746
2035,15504.920612774338
2036,13986.656222884418
2037,12638.366158604136
2038,11290.076094323826
2039,9941.786030043515
2040,8593.495965763206
2041,7245.205901482896
2042,5896.915837202586
2043,4548.625772922304
2044,3200.335708641994
2045,1852.0456443616783
2046,503.7555800813712
2047,0.0
2048,0.0
2049,0.0
2050,0.0
