year,max_demand
2010,1670.1786410089987
2011,1695.2933322073395
2012,1720.4080234056803
2013,1745.522714604021
2014,1770.6374058023619
2015,1795.7520970007026
2016,1839.780321076806
2017,1883.8085451529098
2018,1927.8367692290135
2019,1971.8649933051167
2020,2015.8932173812207
2021,2009.2786485059373
2022,2002.664079630654
2023,1996.049510755371
2024,1989.4349418800878
2025,1982.8203730048047
2026,1997.2897424194866
2027,2011.7591118341686
2028,2026.2284812488506
2029,2040.6978506635323
2030,2055.167220078214
2031,2072.4271107371565
2032,2089.6870013960984
2033,2106.9468920550403
2034,2124.206782713982
2035,2141.4666733729246
2036,2151.07846876982
2037,2160.690264166716
2038,2170.3020595636117
2039,2179.9138549605077
2040,2189.5256503574037
2041,2211.3330571181027
2042,2233.1404638788017
2043,2254.947870639501
2044,2276.7552774002
2045,2298.562684160899
2046,2334.115991865546
2047,2369.6692995701933
2048,2405.2226072748404
2049,2440.7759149794874
2050,2476.329222684134
