PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
Main activity producer electricity plants,x,x,0,0,-114801.76,0,0,0,0,0,0,0,0,-1644.74,-14237.26,0,0,-182238.51,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18489.45,-299.94,0,0,0,0,0,0,0,-43305.96,-378.07,0,-14.4,0,0,-11504.07,-97.22,184648.43,0,-202362.95,-30685.94
Autoproducer electricity plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1200.27,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6117.84,-5424.96,-6097.82,-731.85,0,0,-498.4,0,0,0,0,0,0,0,-201.64,0,0,-2873.32,-457.28,8695.56,0,-14907.81,-16520.86
Main activity producer CHP plants,x,x,0,0,-80678,0,0,0,0,0,0,0,0,0,-9103.23,0,0,-291566.32,x,0,0,0,0,0,-4157.99,0,0,0,0,0,0,0,-170.4,0,0,0,0,0,0,0,0,0,0,0,-16192.87,-1130.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157823.6,113247.25,-131928.75,-17323.64
Autoproducer CHP plants,x,x,0,0,0,0,0,0,0,0,0,0,0,-146.66,-286.96,0,0,-74266.63,x,0,0,0,0,0,-10840.5,0,0,0,0,0,0,0,-298.18,0,0,0,0,0,0,0,-160.02,0,-22560.66,-20007.17,0,-5434.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74212.96,16779.77,-43009.03,-27995.62
Main activity producer heat plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4773.12,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4534.14,-238.98,0
Autoproducer heat plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5687.27,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5522.93,-4897.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12396.61,-3710.64,-5522.93
Heat pumps,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Electric boilers,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chemical heat for electricity production,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blast furnaces,x,x,0,-29187.06,0,0,0,0,-56857.5,0,0,0,0,0,35883.1,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50161.46,0
Gas works,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coke ovens,x,x,0,-84063.37,0,0,0,0,57626.99,0,4189.98,0,0,16490.51,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5755.89,0
Patent fuel plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKB plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil refineries,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,-2213781.51,-197691.99,-97230.85,-2110.15,0,91278.02,0,65596.02,324192,2023.98,0,270212.01,12384.01,905420.41,391999.99,331716.02,4665.18,38472,7136.99,10879.99,0,40279.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14557.88,0
Petrochemical plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,163737.08,0,0,0,0,-15502,0,0,0,0,-3483,-1917.01,-200,-126631.99,-12338.79,-1260.02,0,-280.01,0,-7480.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5355.75,0
Coal liquefaction plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas-to-liquids (GTL) plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For blended natural gas,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278.28,x,0,0,0,0,0,-4752.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-344.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-818.69,-344.95
Charcoal production plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-359.94,0,0,0,0,0,179.99,0,0,0,0,0,0,0,0,0,0,0,0,-179.95,-179.95
Non-specified (transformation),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16519.81,-16519.81,0
Energy industry own use,x,x,0,0,0,0,0,0,0,0,0,0,0,-6530.32,-983.81,0,0,-72444.62,x,0,0,0,0,0,-77962.49,0,-46.01,0,0,0,0,0,0,-320,0,0,0,0,0,0,-8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34569.82,-20244.1,-221541.17,0
Coal mines,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil and gas extraction,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27084.95,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9833.37,-9,-36927.32,0
Blast furnaces,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas works,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gasification plants for biogases,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coke ovens,x,x,0,0,0,0,0,0,0,0,0,0,0,-6530.32,-983.81,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-298.85,0,-7812.99,0
Patent fuel plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKB plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oil refineries,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43587.18,x,0,0,0,0,0,-77962.49,0,-46.01,0,0,0,0,0,0,-320,0,0,0,0,0,0,-8440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9667.74,-16021.92,-156045.34,0
Coal liquefaction plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquefaction (LNG) / regasification plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gas-to-liquids (GTL) plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Own use in electricity, CHP and heat plants",x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13664.46,0,-13664.46,0
Pumped storage plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuclear industry,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charcoal production plants,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-specified (energy),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1772.48,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1105.4,-4213.18,-7091.06,0
Losses,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16022.88,-22043.75,-38066.64,0
Total final consumption,x,x,1318.51,86,0,0,600.01,0,4047,0,8338.1,0,0,8168.78,11271.83,0,0,1013126.26,x,0,189287.99,0,0,0,7920,0,77786.01,174460.02,132.01,0,1978.01,4386.01,319670.39,8720.02,301224.02,12033.62,6635.99,8618.99,15879.99,0,30560,0,0,0,16498.84,4341.17,5616.01,3959,605.2,0,270.01,0,0,0,0,317.95,0,1000.81,0,0,0,384783.25,88150.06,2711791.83,32608.98
Industry,x,x,1084.09,0,0,0,540.01,0,1111.51,0,0,0,0,8168.78,11271.83,0,0,220076.34,x,0,87912,0,0,0,7920,0,598,0,0,0,0,0,16188.01,680.02,0,0,0,0,0,0,2519.99,0,0,0,2746.46,945.8,0,0,605.2,0,0,0,0,0,0,0,0,0,0,0,0,140673.72,46403.1,549444.86,4297.46
Iron and steel,x,x,0,0,0,0,0,0,0,0,0,0,0,8168.78,11271.83,0,0,11897.29,x,0,0,0,0,0,0,0,0,0,0,0,0,0,127.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9516.51,18,41000.2,0
Chemical and petrochemical,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81874.84,x,0,87912,0,0,0,7920,0,0,0,0,0,0,0,42.58,0,0,0,0,0,0,0,2519.99,0,0,0,0,67.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48410.71,29223.4,257971.52,67.99
Non-ferrous metals,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3602.57,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200.3,1310.76,22113.63,0
Non-metallic minerals,x,x,29.31,0,0,0,379.99,0,1111.51,0,0,0,0,0,0,0,0,22458.5,x,0,0,0,0,0,0,0,91.98,0,0,0,0,0,170.4,680.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5249.74,3.01,30174.48,0
Transport equipment,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2771.2,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,127.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.86,18,5515.86,0
Machinery,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14477.79,x,0,0,0,0,0,0,0,229.98,0,0,0,0,0,127.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12296.21,328.96,27460.72,0
Mining and quarrying,x,x,0,0,0,0,160.02,0,0,0,0,0,0,0,0,0,0,2366.34,x,0,0,0,0,0,0,0,0,0,0,0,0,0,255.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472.67,4074.22,8328.84,0
Food and tobacco,x,x,1054.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51458.12,x,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23256.59,4811.09,81430.45,711.88
"Paper, pulp and print",x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15542.16,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9725.35,6045.82,31479.29,165.96
Wood and wood products,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842.17,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.96,118.99,2748.93,912.81
Construction,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4318.77,x,0,0,0,0,0,0,0,0,0,0,0,0,0,15336,0,0,0,0,0,0,0,0,0,0,0,70.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767.92,0,21493.65,70.97
Textile and leather,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3293.96,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389.85,154.95,4884.78,0
Non-specified (industry),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5172.62,x,0,0,0,0,0,0,0,46.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1762.64,0,0,0,605.2,0,0,0,0,0,0,0,0,0,0,0,0,6960.05,295.92,14842.46,2367.84
Transport,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.15,x,0,0,0,0,0,0,0,13846,174460.02,132.01,0,1978.01,0,275962.79,0,0,0,0,0,0,0,0,0,0,0,0,0,5616.01,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,6221.92,0,482631.9,9575
Domestic aviation,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,132.01,0,1978.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110.02,0
Road,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.15,x,0,0,0,0,0,0,0,13846,174460.02,0,0,0,0,267953.99,0,0,0,0,0,0,0,0,0,0,0,0,0,5616.01,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,466309.16,9575
Rail,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,1405.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6203.92,0,7609.72,0
Pipeline transport,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domestic navigation,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603,0
Non-specified (transport),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,x,x,234.42,0,0,0,60,0,0,0,0,0,0,0,0,0,0,696687.46,x,0,0,0,0,0,0,0,5704.01,0,0,0,0,1118,27519.59,1760.01,0,0,0,0,0,0,0,0,0,0,13752.34,3395.33,0,0,0,0,270.01,0,0,0,0,317.95,0,1000.81,0,0,0,237887.61,41746.96,1031454.48,18736.43
Residential,x,x,234.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361690.53,x,0,0,0,0,0,0,0,1196,0,0,0,0,688.02,2556,0,0,0,0,0,0,0,0,0,0,0,12344.61,0,0,0,0,0,270.01,0,0,0,0,0,0,864.83,0,0,0,88946.81,13365.44,482156.66,13479.44
Commercial and public services,x,x,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,241207.7,x,0,0,0,0,0,0,0,3403.99,0,0,0,0,300.99,10862.99,1760.01,0,0,0,0,0,0,0,0,0,0,455.9,1488.7,0,0,0,0,0,0,0,0,0,0,0,135.99,0,0,0,123397.81,22782.64,405856.71,2080.59
Agriculture/forestry,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93789.26,x,0,0,0,0,0,0,0,1104.02,0,0,0,0,129,14100.6,0,0,0,0,0,0,0,0,0,0,0,951.83,1906.63,0,0,0,0,0,0,0,0,0,317.95,0,0,0,0,0,25543,5598.92,143441.19,3176.4
Fishing,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-specified (other),x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non-energy use,x,x,0,86,0,0,0,0,2935.49,0,8338.1,0,0,0,0,0,0,95906.36,x,0,101375.99,0,0,0,0,0,57638,0,0,0,0,3268.01,0,6279.99,301224.02,12033.62,6635.99,8618.99,15879.99,0,28040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648260.54,0
Non-energy use industry/transformation/energy,x,x,0,86,0,0,0,0,2935.49,0,8338.1,0,0,0,0,0,0,95906.36,x,0,101375.99,0,0,0,0,0,57638,0,0,0,0,3268.01,0,6279.99,301224.02,10202.39,2226,8618.99,15879.99,0,28040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642019.32,0
