PRODUCT,Hard coal (if no detail),Brown coal (if no detail),Anthracite,Coking coal,Other bituminous coal,Sub-bituminous coal,Lignite,Patent fuel,Coke oven coke,Gas coke,Coal tar,BKB/peat briquettes,Gas works gas,Coke oven gas,Blast furnace gas,Other recovered gases,Peat,Natural Gas,Crude/NGL/feedstocks (if no detail),Crude oil,Natural gas liquids,Refinery feedstocks,Additives/blending components,Other hydrocarbons,Refinery gas,Ethane,Liquefied petroleum gases (LPG),Motor gasoline,Aviation gasoline,Gasoline type jet fuel,Kerosene type jet fuel,Other Kerosene,Gas/diesel oil,Fuel oil,Naphtha,White spirit & SBP,Lubricants,Bitumen,Paraffin waxes,Petroleum coke,Non-specified oil products,Industrial waste,Municipal waste (renewable),Municipal waste (non-renewable),Primary solid biofuels,Biogases,Biogasoline,Biodiesels,Other liquid biofuels,Non-specified primary biofuels and waste,Charcoal,Elec/heat output from non-specified manufactured gases,Heat output from non-specified combustible fuels,Nuclear,Hydro,Geothermal,Solar photovoltaics,Solar thermal,"Tide, wave and ocean",Wind,Other sources,Electricity,Heat,Total,Memo: Renewables
FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Production,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.54715594000000E+05,0.00000000000000E+00,1.36463220000000E+04,3.75355200000000E+03,0.00000000000000E+00,1.07445390000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.87684500000000E+03,3.24434850000000E+04,2.87706370000000E+04,6.50695230000000E+04,1.87581860000000E+04,0.00000000000000E+00,7.97925070000000E+04,5.29776000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,3.89590530000000E+04,2.49728000000000E+02,6.79751000000000E+03,7.04814770000000E+04,1.17600000000000E+03,0.00000000000000E+00,1.06290292000000E+05,0.00000000000000E+00,0.00000000000000E+00,8.03111100000000E+03,8.42086137000000E+05,1.96593477000000E+05
Imports,0.00000000000000E+00,0.00000000000000E+00,7.67070000000000E+01,1.04273930000000E+05,7.02679300000000E+04,0.00000000000000E+00,3.12820000000000E+02,0.00000000000000E+00,1.01349400000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.21008014200000E+06,0.00000000000000E+00,2.29491995600000E+06,3.42371570000000E+05,0.00000000000000E+00,4.95661130000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.54555464000000E+05,2.83288165000000E+05,1.51360000000000E+01,0.00000000000000E+00,1.16138494000000E+05,2.62158530000000E+04,5.86131102000000E+05,9.87993858000000E+05,8.09282604000000E+05,9.12109880000000E+04,9.88452390000000E+04,1.93707050000000E+04,8.16518700000000E+03,7.15279520000000E+04,3.44592000000000E+04,0.00000000000000E+00,5.34580400000000E+03,4.74061900000000E+03,3.32474500000000E+04,0.00000000000000E+00,1.45121490000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.70000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,7.03677820000000E+04,0.00000000000000E+00,7.48856641300000E+06,7.31012320000000E+04
Exports,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.15519960000000E+04,0.00000000000000E+00,-2.25606400000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.98477350000000E+05,0.00000000000000E+00,-7.88797000000000E+02,-4.51607200000000E+03,0.00000000000000E+00,-4.10385360000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.50060810000000E+04,-9.00051244000000E+05,-2.89834000000000E+03,0.00000000000000E+00,-3.58648684000000E+05,-3.68595350000000E+04,-1.11309477300000E+06,-9.30513511000000E+05,-5.86802532000000E+05,-9.74762620000000E+04,-1.16913849000000E+05,-5.26174330000000E+04,-8.04174300000000E+03,-5.94545650000000E+04,-5.72252620000000E+04,0.00000000000000E+00,-9.41667000000000E+02,-8.35063000000000E+02,-1.42537450000000E+04,0.00000000000000E+00,-3.58654500000000E+03,-6.44637100000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.07421000000000E+04,0.00000000000000E+00,-5.24905545900000E+06,-9.54168840000000E+04
International marine bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-8.64406700000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-6.33949500000000E+04,-3.57586375000000E+05,0.00000000000000E+00,0.00000000000000E+00,-4.74475000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.37694540000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-4.48139596000000E+05,-1.38579940000000E+04
International aviation bunkers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.39686822000000E+05,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.39686822000000E+05,-2.64642400000000E+03
Stock changes,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-5.06456600000000E+03,1.53265100000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.00441000000000E+02,0.00000000000000E+00,-3.90090000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-2.88756930000000E+04,0.00000000000000E+00,4.16154520000000E+04,1.89863100000000E+03,0.00000000000000E+00,5.33400000000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.26803000000000E+02,2.02474570000000E+04,1.17523000000000E+02,0.00000000000000E+00,-6.27094700000000E+03,-5.36971000000000E+02,1.07884230000000E+04,6.22469400000000E+03,1.72900400000000E+03,-3.20472000000000E+02,-1.86006900000000E+03,8.57270000000000E+01,2.78699000000000E+02,-3.29786200000000E+03,3.71190800000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,2.22045000000000E+02,1.31707170000000E+04,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,5.97640980000000E+04,1.30969920000000E+04
Total primary energy supply,0.00000000000000E+00,0.00000000000000E+00,7.67080000000000E+01,9.92093640000000E+04,7.22272972549409E+04,0.00000000000000E+00,3.12820000000000E+02,0.00000000000000E+00,-1.07389420000000E+04,0.00000000000000E+00,-2.29507300000000E+03,0.00000000000000E+00,0.00000000000000E+00,1.58356107117352E+01,-1.58356107117388E+01,0.00000000000000E+00,0.00000000000000E+00,9.27983598922718E+05,0.00000000000000E+00,2.34939293300000E+06,3.43507681000000E+05,1.45519152283669E-11,2.46061160000000E+04,0.00000000000000E+00,-3.57122290443134E+02,0.00000000000000E+00,5.88225800000000E+04,-5.96515622000000E+05,-2.76568200000000E+03,0.00000000000000E+00,-3.88467959000000E+05,-1.11806550000000E+04,-5.79651428105983E+05,-2.93881335000000E+05,2.24209078000000E+05,-6.58574600000000E+03,-2.46734300000000E+04,-3.31610000000000E+04,4.02142000000000E+02,8.77552400000000E+03,-1.91191875762345E+04,2.29878715506095E+03,3.66326817045790E+04,3.24855997193501E+04,7.83711449307904E+04,1.85779388231041E+04,1.07805330000000E+04,1.47300600000000E+04,5.29776000000000E+02,0.00000000000000E+00,2.70000000000000E+02,0.00000000000000E+00,0.00000000000000E+00,3.89548058691284E+04,2.49728000004000E+02,6.79751000000000E+03,7.04814770016000E+04,1.17600000000000E+03,0.00000000000000E+00,1.06290292017600E+05,0.00000000000000E+00,-2.07372420160840E+04,-7.33393497933255E+02,2.53728835891220E+06,1.70870398000000E+05
Transfers,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.75349070000000E+04,-3.16245320000000E+04,7.13572480000000E+04,-1.98753050000000E+04,0.00000000000000E+00,1.05638795000000E+05,0.00000000000000E+00,-4.12382200000000E+03,5.73699672000000E+05,-8.80000000000000E-02,0.00000000000000E+00,4.45561040000000E+04,-3.98680600000000E+03,-4.09501150000000E+04,-9.92587360000000E+04,-4.67922563000000E+05,-3.25530860000000E+04,-1.18553540000000E+04,-5.22080000000000E+01,4.07566000000000E+02,0.00000000000000E+00,7.33826200000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,1.32601250000000E+04,0.00000000000000E+00
Statistical differences,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.76274000000000E+02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-1.00000000000000E-03,0.00000000000000E+00,0.00000000000000E+00,3.97372000000000E+03,0.00000000000000E+00,8.42320000000000E+01,-1.51730000000000E+01,0.00000000000000E+00,-2.87217500000000E+03,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.50000000000000E-02,-1.29070000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,4.30000000000000E-02,-1.29000000000000E-01,4.10000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,-4.10000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,3.50000000000000E-02,-2.40000000000000E-02,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-9.00000000000000E-03,-2.35770000000000E+01,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,0.00000000000000E+00,-7.64798000000000E+02,-2.00000000000000E-03,1.93006000000000E+02,0.00000000000000E+00
