year,max_demand
2010,2125.7383842786357
2011,2157.7033859729245
2012,2189.6683876672137
2013,2221.6333893615024
2014,2253.5983910557916
2015,2285.5633927500803
2016,2341.6008031277224
2017,2397.6382135053645
2018,2453.675623883007
2019,2509.7130342606492
2020,2565.750444638292
2021,2557.33167875996
2022,2548.912912881629
2023,2540.494147003298
2024,2532.0753811249665
2025,2523.6566152466357
2026,2542.0726656054853
2027,2560.4887159643345
2028,2578.904766323184
2029,2597.3208166820336
2030,2615.736867040883
2031,2637.704584254654
2032,2659.6723014684244
2033,2681.640018682195
2034,2703.6077358959656
2035,2725.5754531097364
2036,2737.808972276686
2037,2750.042491443636
2038,2762.276010610586
2039,2774.509529777536
2040,2786.7430489444864
2041,2814.4986676996095
2042,2842.254286454733
2043,2870.0099052098562
2044,2897.7655239649794
2045,2925.5211427201025
2046,2970.7720093161333
2047,3016.0228759121633
2048,3061.2737425081937
2049,3106.5246091042245
2050,3151.7754757002544
