year,preset_demand
2010,1791.4740976630885
2011,1630.7641733671903
2012,1623.1644325144398
2013,1744.4638942409322
2014,1555.9550831097104
2015,1520.4885936132277
2016,1478.5935248890344
2017,1449.5497196091687
2018,1446.9579375840817
2019,1428.6202390709614
2020,1409.6278585695952
2021,1378.688420990799
2022,1253.056565199097
2023,1103.811773002107
2024,993.4471024888438
2025,896.9303820342781
2026,807.2751545314043
2027,728.6768647494816
2028,662.8605672898528
2029,599.4165350967426
2030,547.0765001692816
2031,502.68953708959214
2032,465.79757232550685
2033,434.1812670343934
2034,399.54386822176883
2035,367.78544522426887
2036,331.7713592092936
2037,299.78915988256955
2038,267.8069605558448
2039,235.82476122912007
2040,203.84256190239535
2041,171.86036257567062
2042,139.8781632489459
2043,107.89596392222182
2044,75.9137645954971
2045,43.931565268772225
2046,11.949365942047564
2047,0.0
2048,0.0
2049,0.0
2050,0.0
