year,preset_demand
2010,25179.30840156859
2011,22920.517860126907
2012,22813.702908711744
2013,24518.57631979804
2014,21869.07025209785
2015,21370.585971405293
2016,20781.747507434513
2017,20373.534555178714
2018,20337.106856333146
2019,20079.36907109854
2020,19812.429679372115
2021,19377.57346705857
2022,17611.807918917464
2023,15514.16070483938
2024,13962.976638535583
2025,12606.426592177877
2026,11346.315365310335
2027,10241.610261934024
2028,9316.557059240702
2029,8424.846230201523
2030,7689.2029502308305
2031,7065.340716414304
2032,6546.821269470338
2033,6102.451628579887
2034,5615.6202822216665
2035,5169.253165865008
2036,4663.07237332406
2037,4213.5600631776315
2038,3764.0477530311928
2039,3314.535442884754
2040,2865.023132738316
2041,2415.510822591877
2042,1965.9985124454386
2043,1516.4862022990094
2044,1066.973892152571
2045,617.4615820061304
2046,167.94927185969274
2047,0.0
2048,0.0
2049,0.0
2050,0.0
