year,preset_demand
2010,1237.9365932679702
2011,1126.8835244869374
2012,1121.6319848117362
2013,1205.4518081688318
2014,1075.1892742269836
2015,1050.6813758210155
2016,1021.7312287221492
2017,1001.6615054643046
2018,999.8705435883753
2019,987.1989073892698
2020,974.0748757068806
2021,952.6952409112201
2022,865.8816655614072
2023,762.7511822034091
2024,686.4874704307675
2025,619.7929085229055
2026,557.83974545549
2027,503.52709911790356
2028,458.04700919365223
2029,414.2061916352101
2030,378.03840968728883
2031,347.36632465292524
2032,321.87340056399285
2033,300.0260396030633
2034,276.0910558141833
2035,254.14548929755142
2036,229.25919314110953
2037,207.15899368447876
2038,185.05879422784747
2039,162.95859477121618
2040,140.85839531458493
2041,118.75819585795365
2042,96.65799640132238
2043,74.55779694469157
2044,52.4575974880603
2045,30.357398031428936
2046,8.257198574797712
2047,0.0
2048,0.0
2049,0.0
2050,0.0
