year,preset_demand
2010,358.6447168173175
2011,326.4713433010489
2012,324.94991080611345
2013,349.23349445253035
2014,311.49491409911195
2015,304.39468915108563
2016,296.00749277563676
2017,290.19305910144493
2018,289.67419648900074
2019,286.0030752046358
2020,282.20088965504596
2021,276.00695928038454
2022,250.85605065020982
2023,220.97794283733586
2024,198.88345313497362
2025,179.5612581220967
2026,161.61270183490026
2027,145.87769265004272
2028,132.70157841251938
2029,120.0003805613596
2030,109.52215091279565
2031,100.63608896813125
2032,93.2504905534462
2033,86.92105443559633
2034,79.98680955611583
2035,73.62892213962414
2036,66.41907093545429
2037,60.01638454680348
2038,53.61369815815252
2039,47.211011769501575
2040,40.80832538085063
2041,34.405638992199684
2042,28.00295260354874
2043,21.600266214897925
2044,15.197579826246978
2045,8.794893437596002
2046,2.392207048945069
2047,0.0
2048,0.0
2049,0.0
2050,0.0
