year,preset_demand
2010,40033.84772621483
2011,36442.48313671494
2012,36272.65267784613
2013,38983.316586615336
2014,34770.73374786731
2015,33978.1685404006
2016,33041.944676504645
2017,32392.906390391145
2018,32334.98816144928
2019,31925.19790498889
2020,31500.777551972427
2021,30809.37780782876
2022,28001.898430433568
2023,24666.74371480646
2024,22200.438218430383
2025,20043.59113102226
2026,18040.076968918976
2027,16283.650811948573
2028,14812.862239655431
2029,13395.08638274002
2030,12225.450164720418
2031,11233.54024914898
2032,10409.120124061563
2033,9702.594501759211
2034,8928.556880168342
2035,8218.855371246083
2036,7414.053092830183
2037,6699.350882250797
2038,5984.648671671395
2039,5269.946461091993
2040,4555.244250512592
2041,3840.5420399331897
2042,3125.839829353788
2043,2411.1376187744013
2044,1696.4354081949994
2045,981.7331976155945
2046,267.0309870361942
2047,0.0
2048,0.0
2049,0.0
2050,0.0
