year,preset_demand
2010,27529.21856561259
2011,25059.6218031609
2012,24942.838129174044
2013,26806.82231857189
2014,23910.045708770664
2015,23365.03936880889
2016,22721.24635766005
2017,22274.9361014473
2018,22235.108713523514
2019,21953.317025317403
2020,21661.4649719802
2021,21186.024919280095
2022,19255.465710299715
2023,16962.05130395699
2024,15266.09983000337
2025,13782.9469917369
2026,12405.233321918324
2027,11197.429368117133
2028,10186.043693990438
2029,9211.112138347953
2030,8406.813453187255
2031,7724.728007643541
2032,7157.8166787941855
2033,6671.975337447657
2034,6139.70946561569
2035,5651.684230342778
2036,5098.263085911875
2037,4606.799125242345
2038,4115.335164572804
2039,3623.8712039032634
2040,3132.407243233723
2041,2640.9432825641825
2042,2149.4793218946415
2043,1658.0153612251113
2044,1166.5514005555706
2045,675.0874398860276
2046,183.62347921648794
2047,0.0
2048,0.0
2049,0.0
2050,0.0
