year,preset_demand
2010,4901.361164075107
2011,4461.668855571798
2012,4440.8764395824755
2013,4772.744185649801
2014,4256.995860195473
2015,4159.961761588691
2016,4045.339472001093
2017,3965.8774359932104
2018,3958.7864823589493
2019,3908.6156853332086
2020,3856.6537193052527
2021,3772.0053518045142
2022,3428.2844463494043
2023,3019.9600226979524
2024,2718.0091819655713
2025,2453.945467096908
2026,2208.654368100764
2027,1993.614359650535
2028,1813.545083319582
2029,1639.9661764912444
2030,1496.7671121818942
2031,1375.3271553810562
2032,1274.3930455343166
2033,1187.8928102769107
2034,1093.127051962996
2035,1006.2379915432732
2036,907.7057030866769
2037,820.2044046162177
2038,732.7031061457568
2039,645.2018076752958
2040,557.7005092048348
2041,470.1992107343739
2042,382.69791226391294
2043,295.1966137934538
2044,207.69531532299288
2045,120.19401685253153
2046,32.69271838207076
2047,0.0
2048,0.0
2049,0.0
2050,0.0
