year,max_demand
2010,389.5676875626261
2011,395.42566702288093
2012,401.2836464831358
2013,407.1416259433906
2014,412.99960540364543
2015,418.85758486390023
2016,429.1271291028655
2017,439.39667334183076
2018,449.6662175807961
2019,459.9357618197613
2020,470.20530605872665
2021,468.6624637317459
2022,467.11962140476516
2023,465.5767790777845
2024,464.0339367508038
2025,462.49109442382314
2026,465.8660620140934
2027,469.2410296043637
2028,472.61599719463396
2029,475.99096478490424
2030,479.3659323751745
2031,483.3917865721398
2032,487.41764076910505
2033,491.4434949660703
2034,495.46934916303553
2035,499.4952033600008
2036,501.73714611639457
2037,503.97908887278845
2038,506.2210316291822
2039,508.46297438557605
2040,510.70491714196993
2041,515.7914754387344
2042,520.8780337354989
2043,525.9645920322633
2044,531.0511503290278
2045,536.1377086257924
2046,544.4304861333136
2047,552.7232636408348
2048,561.0160411483561
2049,569.3088186558773
2050,577.6015961633985
