year,max_demand
2010,700.2561591594671
2011,710.786001156729
2012,721.3158431539907
2013,731.8456851512525
2014,742.3755271485144
2015,752.905369145776
2016,771.3650921533215
2017,789.8248151608668
2018,808.2845381684123
2019,826.7442611759575
2020,845.2039841835029
2021,842.4306924640595
2022,839.657400744616
2023,836.8841090251726
2024,834.1108173057291
2025,831.3375255862858
2026,837.4041012225683
2027,843.4706768588508
2028,849.5372524951333
2029,855.6038281314159
2030,861.6704037676983
2031,868.9069618481211
2032,876.1435199285438
2033,883.3800780089665
2034,890.6166360893892
2035,897.8531941698119
2036,901.883133699628
2037,905.9130732294444
2038,909.9430127592605
2039,913.9729522890768
2040,918.0028918188931
2041,927.1460879564331
2042,936.2892840939733
2043,945.4324802315133
2044,954.5756763690533
2045,963.7188725065934
2046,978.6253154986019
2047,993.5317584906103
2048,1008.4382014826188
2049,1023.3446444746273
2050,1038.2510874666357
