year,max_demand
2010,119.61877571268099
2011,121.41749863954865
2012,123.21622156641632
2013,125.01494449328399
2014,126.81366742015166
2015,128.6123903470193
2016,131.76570708300954
2017,134.91902381899976
2018,138.07234055499
2019,141.22565729098022
2020,144.37897402697047
2021,143.90523630137568
2022,143.4314985757809
2023,142.95776085018613
2024,142.48402312459135
2025,142.0102853989966
2026,143.04658667373516
2027,144.08288794847374
2028,145.11918922321232
2029,146.1554904979509
2030,147.19179177268944
2031,148.42795115041332
2032,149.6641105281372
2033,150.90026990586105
2034,152.13642928358493
2035,153.3725886613088
2036,154.0609887938137
2037,154.7493889263186
2038,155.4377890588235
2039,156.12618919132842
2040,156.81458932383333
2041,158.3764433879036
2042,159.93829745197388
2043,161.50015151604416
2044,163.06200558011443
2045,164.6238596441847
2046,167.17019991925665
2047,169.71654019432856
2048,172.2628804694005
2049,174.8092207444724
2050,177.35556101954433
