year,max_demand
2010,145.82673181196623
2011,148.01954714800013
2012,150.212362484034
2013,152.4051778200679
2014,154.5979931561018
2015,156.7908084921357
2016,160.63500327876304
2017,164.47919806539036
2018,168.32339285201772
2019,172.16758763864502
2020,176.01178242527237
2021,175.43425081413585
2022,174.85671920299933
2023,174.27918759186286
2024,173.70165598072634
2025,173.12412436958985
2026,174.38747476895097
2027,175.65082516831205
2028,176.91417556767314
2029,178.17752596703423
2030,179.44087636639532
2031,180.94787291420462
2032,182.45486946201393
2033,183.96186600982324
2034,185.46886255763255
2035,186.97585910544186
2036,187.81508472787456
2037,188.6543103503073
2038,189.49353597274
2039,190.33276159517274
2040,191.17198721760548
2041,193.07603674807112
2042,194.98008627853676
2043,196.8841358090024
2044,198.78818533946804
2045,200.6922348699337
2046,203.7964672797924
2047,206.90069968965108
2048,210.00493209950977
2049,213.10916450936847
2050,216.21339691922714
