year,preset_demand
2010,307091.55068421515
2011,279542.91912613186
2012,278240.1840174782
2013,299033.1387397041
2014,266719.26760785835
2015,260639.6601655806
2016,253458.07621897652
2017,248479.43476789497
2018,248035.15574529697
2019,244891.73755146447
2020,241636.09484529457
2021,236332.5072155521
2022,214796.9006105019
2023,189213.6031868311
2024,170295.0724344851
2025,153750.33456190795
2026,138381.7825539729
2027,124908.59266987492
2028,113626.47093920838
2029,102750.99902853073
2030,93778.95611163518
2031,86170.2157228761
2032,79846.2556488963
2033,74426.64046639448
2034,68489.15438891682
2035,63045.1776223481
2036,56871.70208327091
2037,51389.36594547964
2038,45907.02980768826
2039,40424.69366989687
2040,34942.357532105496
2041,29460.02139431411
2042,23977.685256522727
2043,18495.349118731458
2044,13013.012980940075
2045,7530.676843148667
2046,2048.340705357295
2047,0.0
2048,0.0
2049,0.0
2050,0.0
