year,preset_demand
2010,6932.514901757573
2011,6310.611438852372
2012,6281.202519806367
2013,6750.598268866326
2014,6021.120715166541
2015,5883.875098683376
2016,5721.752638403602
2017,5609.3610536360275
2018,5599.331565889339
2019,5528.369686858
2020,5454.874367546757
2021,5335.147204119277
2022,4848.986274665958
2023,4271.449737986474
2024,3844.368640939739
2025,3470.875324071319
2026,3123.9341087364674
2027,2819.780219000289
2028,2565.0891444753624
2029,2319.5780878655783
2030,2117.036464424605
2031,1945.2710543664239
2032,1802.5092383760289
2033,1680.1627819828977
2034,1546.1255197417786
2035,1423.229106685242
2036,1283.8644414089326
2037,1160.102075147139
2038,1036.3397088853426
2039,912.5773426235461
2040,788.8149763617499
2041,665.0526100999535
2042,541.2902438381573
2043,417.52787757636355
2044,293.7655113145672
2045,170.00314505277035
2046,46.240778790974296
2047,0.0
2048,0.0
2049,0.0
2050,0.0
