year,preset_demand
2010,2974.126919948487
2011,2707.3233346916245
2012,2694.7065774165508
2013,2896.0826369234223
2014,2583.128555943855
2015,2524.24864174071
2016,2454.696281554061
2017,2406.479026694909
2018,2402.1762635673235
2019,2371.7328187701505
2020,2340.2024995784295
2021,2288.838198910506
2022,2080.269688318813
2023,1832.5000137730292
2024,1649.2774162412447
2025,1489.0445795490946
2026,1340.2028932650267
2027,1209.7174512442566
2028,1100.4521136647948
2029,995.1251070942016
2030,908.232470984159
2031,834.5431768088932
2032,773.2967509310173
2033,720.8087441000672
2034,663.3052499775459
2035,610.5813055481026
2036,550.7922955623038
2037,497.6968474612971
2038,444.60139936028924
2039,391.50595125928135
2040,338.4105031582735
2041,285.3150550572657
2042,232.21960695625785
2043,179.1241588552511
2044,126.02871075424324
2045,72.93326265323515
2046,19.837814552227403
2047,0.0
2048,0.0
2049,0.0
2050,0.0
