year,preset_demand
2010,1416.3842084648795
2011,1289.3229245684352
2012,1283.3143794567293
2013,1379.2167663842372
2014,1230.1769875836148
2015,1202.1362943254583
2016,1169.013005615393
2017,1146.0502470659992
2018,1144.0011194024148
2019,1129.5028765154789
2020,1114.4870256815864
2021,1090.0255328458506
2022,990.6978468605361
2023,872.701183029791
2024,785.4441154052423
2025,709.1355832958512
2026,638.2519190513916
2027,576.110146192559
2028,524.0741360135399
2029,473.9136980608622
2030,432.5323579463384
2031,397.4389152614589
2032,368.27120561985396
2033,343.27456424906734
2034,315.88937081283603
2035,290.7803676304376
2036,262.3067308748478
2037,237.0208045321566
2038,211.73487818946484
2039,186.44895184677307
2040,161.16302550408136
2041,135.8770991613896
2042,110.59117281869786
2043,85.30524647600664
2044,60.019320133314906
2045,34.73339379062305
2046,9.447467447931357
2047,0.0
2048,0.0
2049,0.0
2050,0.0
