year,max_demand
2010,66.85466214875241
2011,67.85996430853872
2012,68.86526646832505
2013,69.87056862811136
2014,70.87587078789768
2015,71.88117294768398
2016,73.64355451175382
2017,75.40593607582366
2018,77.1683176398935
2019,78.93069920396333
2020,80.69308076803317
2021,80.42830982883018
2022,80.16353888962719
2023,79.89876795042423
2024,79.63399701122124
2025,79.36922607201826
2026,79.94841250152479
2027,80.5275989310313
2028,81.10678536053783
2029,81.68597179004433
2030,82.26515821955086
2031,82.95604488903363
2032,83.64693155851641
2033,84.3378182279992
2034,85.02870489748196
2035,85.71959156696474
2036,86.10433683799405
2037,86.4890821090234
2038,86.87382738005272
2039,87.25857265108205
2040,87.64331792211138
2041,88.5162346122962
2042,89.38915130248103
2043,90.26206799266585
2044,91.13498468285067
2045,92.0079013730355
2046,93.43104517125153
2047,94.85418896946753
2048,96.27733276768355
2049,97.70047656589958
2050,99.12362036411558
