year,max_demand
2010,0.6267624576445538
2011,0.6361871653925506
2012,0.6456118731405472
2013,0.655036580888544
2014,0.6644612886365407
2015,0.6738859963845374
2016,0.6904083235476921
2017,0.7069306507108467
2018,0.7234529778740015
2019,0.7399753050371561
2020,0.756497632200311
2021,0.7540154046452829
2022,0.7515331770902549
2023,0.7490509495352271
2024,0.7465687219801991
2025,0.7440864944251713
2026,0.7495163672017948
2027,0.7549462399784185
2028,0.760376112755042
2029,0.7658059855316657
2030,0.7712358583082893
2031,0.7777129208346903
2032,0.7841899833610914
2033,0.7906670458874924
2034,0.7971441084138934
2035,0.8036211709402944
2036,0.8072281578561943
2037,0.8108351447720943
2038,0.8144421316879942
2039,0.8180491186038942
2040,0.8216561055197943
2041,0.8298396994902769
2042,0.8380232934607597
2043,0.8462068874312424
2044,0.8543904814017251
2045,0.8625740753722078
2046,0.875916048480483
2047,0.8892580215887581
2048,0.9025999946970333
2049,0.9159419678053086
2050,0.9292839409135836
