year,preset_demand
2010,97.97123971595015
2011,89.18241573101822
2012,88.76680490313343
2013,95.40036921630099
2014,85.09129360756229
2015,83.1517199632234
2016,80.86058339236907
2017,79.27225029112641
2018,79.13051221162948
2019,78.1276693241932
2020,77.08902351552474
2021,75.39702302293432
2022,68.52653090932561
2023,60.36470633605273
2024,54.32913841735865
2025,49.050880267499586
2026,44.14786001343617
2027,39.84951604098728
2028,36.250187273663826
2029,32.78059176310311
2030,29.918246103007593
2031,27.490834059587073
2032,25.47330473655116
2033,23.74428804094339
2034,21.850055293377984
2035,20.113266535702202
2036,18.143746206758244
2037,16.394719681078023
2038,14.645693155397764
2039,12.896666629717505
2040,11.147640104037247
2041,9.398613578356988
2042,7.649587052676729
2043,5.9005605269965065
2044,4.151534001316248
2045,2.402507475635981
2046,0.6534809499557263
2047,0.0
2048,0.0
2049,0.0
2050,0.0
