year,preset_demand
2010,642.761311993573
2011,585.1003489210018
2012,582.3736450252004
2013,625.8945651798033
2014,558.2596655610427
2015,545.5346770444335
2016,530.5031846135071
2017,520.0825849457116
2018,519.1526819027263
2019,512.5733162447962
2020,505.75905785006773
2021,494.6583260468941
2022,449.5829902872541
2023,396.0355912118888
2024,356.43795454531374
2025,321.8088108978455
2026,289.64149587386515
2027,261.4412891689058
2028,237.8271215061445
2029,215.06409667435864
2030,196.2850646115177
2031,180.35950774093376
2032,167.12307428944456
2033,155.7794897543322
2034,143.351969906912
2035,131.95739509316053
2036,119.0359349350532
2037,107.56107162192976
2038,96.08620830880605
2039,84.61134499568234
2040,73.13648168255865
2041,61.661618369434954
2042,50.186755056311256
2043,38.7118917431878
2044,27.2370284300641
2045,15.76216511694035
2046,4.287301803816676
2047,0.0
2048,0.0
2049,0.0
2050,0.0
