year,preset_demand
2010,4500.02897852441
2011,4096.339459702233
2012,4077.249563782854
2013,4381.9433874673105
2014,3908.4254538816376
2015,3819.3366801679144
2016,3714.099867890209
2017,3641.1443249792032
2018,3634.6339912634526
2019,3588.5712684944597
2020,3540.864040832728
2021,3463.146832492708
2022,3147.57040723156
2023,2772.6803149570505
2024,2495.4537470916057
2025,2253.0120397154005
2026,2027.805812974295
2027,1830.3736635826335
2028,1665.048780452109
2029,1505.6828238045325
2030,1374.2091540385024
2031,1262.7129172869618
2032,1170.0434722028017
2033,1090.6260303377605
2034,1003.619861171908
2035,923.8454318416644
2036,833.3811427325635
2037,753.0446064940874
2038,672.7080702556094
2039,592.3715340171315
2040,512.0349977786536
2041,431.6984615401758
2042,351.3619253016979
2043,271.02538906322167
2044,190.6888528247438
2045,110.35231658626556
2046,30.01578034778784
2047,0.0
2048,0.0
2049,0.0
2050,0.0
