year,preset_demand
2010,412.87879594578993
2011,375.8401805807197
2012,374.0886778060624
2013,402.04441312583987
2014,358.5990230604411
2015,350.42510555929863
2016,340.76960143926965
2017,334.07591194117566
2018,333.4785871775814
2019,329.25232072338565
2020,324.87517052971145
2021,317.74459702522324
2022,288.79038026072936
2023,254.39411955907937
2024,228.95851190172576
2025,206.71442398446254
2026,186.0516957709096
2027,167.9372461727321
2028,152.7686463675833
2029,138.1467795730774
2030,126.08403714838914
2031,115.85422925111695
2032,107.35178424689417
2033,100.06521388683286
2034,92.0823758792358
2035,84.76305182903072
2036,76.46293044276689
2037,69.09203294168596
2038,61.72113544060487
2039,54.35023793952377
2040,46.979340438442684
2041,39.608442937361595
2042,32.2375454362805
2043,24.866647935199566
2044,17.495750434118474
2045,10.124852933037351
2046,2.7539554319562747
2047,0.0
2048,0.0
2049,0.0
2050,0.0
