year,max_demand
2010,9.130613580500908
2011,9.267911792138392
2012,9.405210003775874
2013,9.542508215413358
2014,9.67980642705084
2015,9.817104638688322
2016,10.057800268966378
2017,10.298495899244434
2018,10.539191529522492
2019,10.779887159800548
2020,11.020582790078604
2021,10.984421944215233
2022,10.948261098351862
2023,10.912100252488495
2024,10.875939406625124
2025,10.839778560761754
2026,10.918880411087876
2027,10.997982261413998
2028,11.07708411174012
2029,11.156185962066242
2030,11.235287812392363
2031,11.329645019567094
2032,11.424002226741825
2033,11.518359433916556
2034,11.612716641091287
2035,11.707073848266019
2036,11.759620077411226
2037,11.812166306556437
2038,11.864712535701646
2039,11.917258764846855
2040,11.969804993992065
2041,12.089022782697862
2042,12.20824057140366
2043,12.327458360109459
2044,12.446676148815255
2045,12.565893937521054
2046,12.760258484036667
2047,12.954623030552279
2048,13.148987577067894
2049,13.343352123583507
2050,13.53771667009912
