year,max_demand
2010,2282.3063405903235
2011,2316.6256747959824
2012,2350.9450090016417
2013,2385.2643432073005
2014,2419.58367741296
2015,2453.903011618618
2016,2514.0677703495267
2017,2574.232529080435
2018,2634.3972878113436
2019,2694.5620465422517
2020,2754.72680527316
2021,2745.687968280723
2022,2736.649131288286
2023,2727.610294295849
2024,2718.571457303412
2025,2709.5326203109753
2026,2729.3050762319313
2027,2749.0775321528868
2028,2768.8499880738427
2029,2788.6224439947987
2030,2808.394899915754
2031,2831.980615192894
2032,2855.5663304700347
2033,2879.1520457471747
2034,2902.7377610243148
2035,2926.323476301455
2036,2939.4580363060895
2037,2952.5925963107247
2038,2965.727156315359
2039,2978.8617163199942
2040,2991.9962763246294
2041,3021.79619203407
2042,3051.59610774351
2043,3081.3960234529504
2044,3111.195939162391
2045,3140.9958548718314
2046,3189.57960370618
2047,3238.163352540528
2048,3286.747101374877
2049,3335.3308502092254
2050,3383.9145990435736
