year,preset_demand
2.01000000000000E+03,2.65500800000000E+06
2.01100000000000E+03,2.41683200000000E+06
2.01200000000000E+03,2.40556900000000E+06
2.01300000000000E+03,2.30621011295479E+06
2.01400000000000E+03,2.30596311645576E+06
2.01500000000000E+03,2.25340092006793E+06
2.01600000000000E+03,2.19131141357248E+06
2.01700000000000E+03,2.14826779074306E+06
2.01800000000000E+03,2.14442670701216E+06
2.01900000000000E+03,2.11724979369958E+06
2.02000000000000E+03,2.08910262582484E+06
2.02100000000000E+03,2.04324963001856E+06
2.02200000000000E+03,1.85706017708875E+06
2.02300000000000E+03,1.63587578053050E+06
2.02400000000000E+03,1.47231266593548E+06
2.02500000000000E+03,1.32927254870749E+06
2.02600000000000E+03,1.19640133021069E+06
2.02700000000000E+03,1.07991676120155E+06
2.02800000000000E+03,9.82375414377926E+05
2.02900000000000E+03,8.88349822132582E+05
2.03000000000000E+03,8.10780622759864E+05
2.03100000000000E+03,7.44998068479002E+05
2.03200000000000E+03,6.90323283221356E+05
2.03300000000000E+03,6.43467153072532E+05
2.03400000000000E+03,5.92133689157720E+05
2.03500000000000E+03,5.45066937126118E+05
2.03600000000000E+03,4.91693189435779E+05
2.03700000000000E+03,4.44294795464684E+05
2.03800000000000E+03,3.96896401493588E+05
2.03900000000000E+03,3.49498007522492E+05
2.04000000000000E+03,3.02099613551396E+05
2.04100000000000E+03,2.54701219580300E+05
2.04200000000000E+03,2.07302825609204E+05
2.04300000000000E+03,1.59904431638109E+05
2.04400000000000E+03,1.12506037667013E+05
2.04500000000000E+03,6.51076436959168E+04
2.04600000000000E+03,1.77092497248209E+04
2.04700000000000E+03,0.00000000000000E+00
2.04800000000000E+03,0.00000000000000E+00
2.04900000000000E+03,0.00000000000000E+00
2.05000000000000E+03,0.00000000000000E+00
