year,max_demand
2.01000000000000E+03,8.40591539712000E+04
2.01100000000000E+03,8.53231622889600E+04
2.01200000000000E+03,8.65871706067200E+04
2.01300000000000E+03,8.78511789244800E+04
2.01400000000000E+03,8.91151872422400E+04
2.01500000000000E+03,9.03791955600000E+04
2.01600000000000E+03,9.25951113763200E+04
2.01700000000000E+03,9.48110271926400E+04
2.01800000000000E+03,9.70269430089600E+04
2.01900000000000E+03,9.92428588252800E+04
2.02000000000000E+03,1.01458774641600E+05
2.02100000000000E+03,1.01125867101120E+05
2.02200000000000E+03,1.00792959560640E+05
2.02300000000000E+03,1.00460052020160E+05
2.02400000000000E+03,1.00127144479680E+05
2.02500000000000E+03,9.97942369392000E+04
2.02600000000000E+03,1.00522472184000E+05
2.02700000000000E+03,1.01250707428800E+05
2.02800000000000E+03,1.01978942673600E+05
2.02900000000000E+03,1.02707177918400E+05
2.03000000000000E+03,1.03435413163200E+05
2.03100000000000E+03,1.04304093776640E+05
2.03200000000000E+03,1.05172774390080E+05
2.03300000000000E+03,1.06041455003520E+05
2.03400000000000E+03,1.06910135616960E+05
2.03500000000000E+03,1.07778816230400E+05
2.03600000000000E+03,1.08262572500160E+05
2.03700000000000E+03,1.08746328769920E+05
2.03800000000000E+03,1.09230085039680E+05
2.03900000000000E+03,1.09713841309440E+05
2.04000000000000E+03,1.10197597579200E+05
2.04100000000000E+03,1.11295152126720E+05
2.04200000000000E+03,1.12392706674240E+05
2.04300000000000E+03,1.13490261221760E+05
2.04400000000000E+03,1.14587815769280E+05
2.04500000000000E+03,1.15685370316800E+05
2.04600000000000E+03,1.17474748346880E+05
2.04700000000000E+03,1.19264126376960E+05
2.04800000000000E+03,1.21053504407040E+05
2.04900000000000E+03,1.22842882437120E+05
2.05000000000000E+03,1.24632260467200E+05
