year,preset_demand
2010,58877.58840739087
2011,53595.78567967075
2012,53346.01683594883
2013,57332.57728406623
2014,51137.151847868845
2015,49971.5299873279
2016,48594.630027758234
2017,47640.09252409965
2018,47554.91246176227
2019,46952.23589122032
2020,46328.04290763509
2021,45311.204610225825
2022,41182.25811537586
2023,36277.262023954
2024,32650.07832441091
2025,29478.01362709379
2026,26531.454929777963
2027,23948.287380025777
2028,21785.20566012742
2029,19700.089487226043
2030,17979.911094634484
2031,16521.11392515875
2032,15308.643189604592
2033,14269.559335519936
2034,13131.185906926894
2035,12087.431291577566
2036,10903.81242930984
2037,9852.703305946941
2038,8801.594182584018
2039,7750.485059221094
2040,6699.375935858172
2041,5648.26681249525
2042,4597.157689132327
2043,3546.0485657694257
2044,2494.939442406503
2045,1443.8303190435759
2046,392.72119568065517
2047,0.0
2048,0.0
2049,0.0
2050,0.0
