year,max_demand
2010,1302.0492056711241
2011,1321.6282871672927
2012,1341.2073686634612
2013,1360.7864501596298
2014,1380.3655316557983
2015,1399.9446131519667
2016,1434.2684350341385
2017,1468.5922569163106
2018,1502.9160787984827
2019,1537.2399006806545
2020,1571.5637225628266
2021,1566.407092045317
2022,1561.2504615278076
2023,1556.0938310102983
2024,1550.9372004927889
2025,1545.7805699752796
2026,1557.0606992323314
2027,1568.3408284893833
2028,1579.6209577464351
2029,1590.901087003487
2030,1602.1812162605386
2031,1615.6367990171648
2032,1629.092381773791
2033,1642.547964530417
2034,1656.0035472870431
2035,1669.4591300436693
2036,1676.9523587644248
2037,1684.4455874851808
2038,1691.9388162059365
2039,1699.4320449266925
2040,1706.9252736474484
2041,1723.9260398848621
2042,1740.926806122276
2043,1757.9275723596897
2044,1774.9283385971034
2045,1791.9291048345174
2046,1819.6459938661305
2047,1847.3628828977432
2048,1875.0797719293564
2049,1902.7966609609696
2050,1930.5135499925825
