year,preset_demand
2010,11150.526668813927
2011,10150.232944700318
2012,10102.930495189486
2013,10857.924879232427
2014,9684.604802449268
2015,9463.853613528583
2016,9203.08954124292
2017,9022.314543848632
2018,9006.182725572173
2019,8892.04487865496
2020,8773.832147831223
2021,8581.258320338824
2022,7799.298167922817
2023,6870.365933990458
2024,6183.432082444234
2025,5582.690901302417
2026,5024.657153243514
2027,4535.444204264938
2028,4125.7891715611395
2029,3730.8996368091784
2030,3405.1238100380215
2031,3128.84964218186
2032,2899.2259833729013
2033,2702.439183174228
2034,2486.848436033463
2035,2289.177064141992
2036,2065.0175147034706
2037,1865.9533099878374
2038,1666.8891052721997
2039,1467.8249005565622
2040,1268.7606958409249
2041,1069.6964911252874
2042,870.63228640965
2043,671.5680816940167
2044,472.50387697837925
2045,273.4396722627409
2046,74.37546754710387
2047,0.0
2048,0.0
2049,0.0
2050,0.0
