year,max_demand
2010,50.10230757096897
2011,50.8557024187255
2012,51.609097266482024
2013,52.36249211423855
2014,53.11588696199508
2015,53.8692818097516
2016,55.19004808606551
2017,56.51081436237942
2018,57.83158063869334
2019,59.15234691500724
2020,60.473113191321154
2021,60.274688210842065
2022,60.076263230362976
2023,59.8778382498839
2024,59.679413269404805
2025,59.48098828892573
2026,59.915042933723726
2027,60.34909757852173
2028,60.783152223319725
2029,61.21720686811772
2030,61.651261512915724
2031,62.169026696353335
2032,62.686791879790945
2033,63.20455706322856
2034,63.722322246666174
2035,64.24008743010378
2036,64.52842372986245
2037,64.81676002962112
2038,65.10509632937979
2039,65.39343262913846
2040,65.68176892889714
2041,66.33595128641412
2042,66.9901336439311
2043,67.64431600144809
2044,68.29849835896506
2045,68.95268071648205
2046,70.01921498655713
2047,71.08574925663221
2048,72.1522835267073
2049,73.21881779678239
2050,74.28535206685746
